,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2010,357423.0737943327,37.58355375707071,23.99999405777325,3277.945039380712,1444.226706156333,2408.6102900541787,791.45875557785,29164,290925.10602273524,서울특별시 종로구
1,서울특별시,중구,2010,357995.86288155057,37.52483103370982,23.95343766096845,3284.816395493094,1439.9122165638146,2419.043277424974,791.3790858424522,19628,291500.2724340604,서울특별시 중구
2,서울특별시,용산구,2010,377536.8916282649,38.92490552287582,24.758007092473147,3536.976122899431,1486.7081658409056,2592.0171050745216,821.5321663255667,37318,307259.5655993644,서울특별시 용산구
3,서울특별시,성동구,2010,382131.57128918206,39.829913749998134,24.869857099377608,3486.6076579422875,1533.378749245499,2569.143985781262,847.3909126125947,51562,311427.10346132703,서울특별시 성동구
4,서울특별시,광진구,2010,417412.7481601155,42.578108034561524,26.88555381887124,3907.193781756452,1571.8294754904284,2835.0061461686732,895.2860777663053,67422,337679.6380952026,서울특별시 광진구
5,서울특별시,동대문구,2010,381434.5076652611,40.112781789740055,24.94440144487485,3495.796937335833,1529.2567119439448,2571.1146563670454,844.0943627037881,60098,310851.63289533986,서울특별시 동대문구
6,서울특별시,중랑구,2010,391607.382603278,42.4760298334557,26.215259860284462,3615.868626696035,1569.1629262065965,2582.8028752447303,885.9826890863314,75870,316627.29418066295,서울특별시 중랑구
7,서울특별시,성북구,2010,383756.15344002494,40.86557981129105,25.298548509762885,3510.816065474743,1551.9169867567898,2560.558481434332,850.1346361607604,84496,312299.8589045974,서울특별시 성북구
8,서울특별시,강북구,2010,397861.77410128596,42.8291164458995,26.55535699798986,3631.052875390056,1627.07845406961,2583.1634753586704,891.9399270621934,58175,321517.6113309399,서울특별시 강북구
9,서울특별시,도봉구,2010,413398.47979713685,45.679927103595666,28.298272848986628,3763.147015174976,1697.0573332200552,2631.345998482448,918.525866653356,70786,332235.05556951213,서울특별시 도봉구
10,서울특별시,노원구,2010,403450.74207034707,43.42555364911733,27.206990182178018,3669.0127713587926,1653.7346652602423,2578.3669026661364,903.816667432048,131935,325102.8428203022,서울특별시 노원구
11,서울특별시,은평구,2010,398020.9449587303,42.345020065557996,26.51401075956057,3669.932642526168,1598.5303334555567,2651.0188223630194,880.4232640043828,88442,322756.5940972189,서울특별시 은평구
12,서울특별시,서대문구,2010,387728.9859040557,40.452946424007045,25.526027712629467,3583.2561927227152,1552.3070559384512,2610.7772065882195,850.9295520370121,55987,315156.1015752761,서울특별시 서대문구
13,서울특별시,마포구,2010,399573.22751678026,41.82178582820806,26.19901088445169,3757.174590347107,1574.161946675122,2740.8250890857425,873.4151720965034,63925,324537.9961364735,서울특별시 마포구
14,서울특별시,양천구,2010,418758.63759522326,44.8900844479866,27.621114358569987,3982.3458915551005,1610.7000419594835,2864.4702046409902,919.1576483190249,113428,337745.16054730397,서울특별시 양천구
15,서울특별시,강서구,2010,426128.4720741866,46.249473738023774,28.77706627650876,4051.4873189310597,1661.479105850555,2903.753508829527,945.6887724342045,105485,343585.37955414533,서울특별시 강서구
16,서울특별시,구로구,2010,407699.0686139762,43.51461342666692,26.787797506947015,3940.206405650798,1566.04528381951,2848.1649111592405,892.6851229128314,70612,329762.9189048522,서울특별시 구로구
17,서울특별시,금천구,2010,395954.67294779036,43.722394539979106,27.06431944200698,3809.07808348643,1521.0859868526009,2746.97262198557,883.5342939450225,42806,319417.16346235794,서울특별시 금천구
18,서울특별시,영등포구,2010,409365.8504136807,43.12849874277303,26.66210991170165,3901.274469705268,1586.0464559111283,2835.364464739793,894.1375036569056,65287,331839.063057721,서울특별시 영등포구
19,서울특별시,동작구,2010,398931.64545951004,40.983100257625,25.645395568012436,3789.8276468551985,1542.1366910289864,2784.359123419564,858.8373267914023,65825,324615.16705065337,서울특별시 동작구
20,서울특별시,관악구,2010,406894.9745334544,42.32723612218603,26.278621134800463,3867.5426584593843,1556.4950503709022,2854.077371432206,881.3175349440024,77938,330596.0566104306,서울특별시 관악구
21,서울특별시,서초구,2010,416947.27766444295,42.32176532019701,27.14241640879495,3967.0474637510897,1547.5299043089485,2848.80835137538,882.1583392893763,83618,336598.6863856515,서울특별시 서초구
22,서울특별시,강남구,2010,416911.44300661766,41.419083701806876,26.82464110209562,3896.718589148545,1550.470833037466,2826.655650993602,880.3641304708051,113377,337075.08174823446,서울특별시 강남구
