,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2010,252481.35826926428,26.165684053336413,18.474642416319746,2061.762931141521,1112.5608996649385,1623.8958817028383,569.4496412285081,29164,206917.15997518058,서울특별시 종로구
1,서울특별시,중구,2010,231761.36807083324,23.91679313482414,17.342390544577768,2100.0908063770194,1010.0886623349215,1649.8092371786984,559.4677847216681,19628,191496.82669744676,서울특별시 중구
2,서울특별시,용산구,2010,302223.4374855399,27.842493933083702,19.334153733264916,2842.0445443129997,1259.8302779260455,2131.774744092363,655.2707698662358,37318,250546.33013896312,서울특별시 용산구
3,서울특별시,성동구,2010,340375.51945277816,34.93768504562686,22.19367276016437,3142.9153353380657,1359.727051043913,2414.6991367213213,747.5214420818359,51562,280505.5955050754,서울특별시 성동구
4,서울특별시,광진구,2010,391430.89401008195,42.21770551084438,24.185588345742534,3581.212676866861,1408.9200542760357,2725.3087531754954,843.027923979697,67422,319040.2385682484,서울특별시 광진구
5,서울특별시,동대문구,2010,371824.01605460147,37.82624703923745,22.782157933192625,3140.297347312418,1643.9797247460026,2410.920581916424,876.0425771458931,60098,307323.5905476801,서울특별시 동대문구
6,서울특별시,중랑구,2010,410007.1785210291,37.22152474554002,23.92412468610064,3576.5981542275613,1714.7067639986046,2633.847394397783,1029.5462420771607,75870,334808.2938396211,서울특별시 중랑구
7,서울특별시,성북구,2010,440988.3746867401,48.73605629722956,27.38717025115562,3999.4739957010165,1808.0072154421696,2913.9735291478887,923.648833379433,84496,362493.89331676805,서울특별시 성북구
8,서울특별시,강북구,2010,368235.12282640085,31.83256863044176,19.619139910322925,3160.4529561719214,1629.5976804205136,2330.5432253912677,884.2019320659742,58175,302182.6735910371,서울특별시 강북구
9,서울특별시,도봉구,2010,385864.4140106201,36.31049431892431,25.336107132837352,3406.374699302613,1607.0932015718786,2326.2200861675656,876.4750412013956,70786,310939.11414787796,서울특별시 도봉구
