,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2010,295141.3825295551,30.722369171380464,20.66666270518217,2554.296692920474,1246.817804104222,1942.740193369452,659.6391703852332,29164,241088.07068182342,서울특별시 종로구
1,서울특별시,중구,2010,282937.9085877004,29.349887355806548,19.968958440645636,2579.877596995396,1183.6081443758765,1962.3621849499825,653.5860572283016,19628,232064.8482893736,서울특별시 중구
2,서울특별시,용산구,2010,333308.92775217665,32.283270348583876,21.505338061648764,3128.6507485996203,1353.1387772272703,2322.6780700496815,723.6881108837111,37318,274018.04373290954,서울특별시 용산구
3,서울특별시,성동구,2010,357785.3808594547,36.88660916666543,23.24657139958507,3286.405105294857,1430.9191661636657,2481.4293238541754,788.927275075063,51562,293461.73564088467,서울특별시 성동구
4,서울특별시,광진구,2010,403429.49877341033,42.385405356374356,25.257035879247486,3726.7958545043007,1477.8863169936187,2780.6707641124485,867.1907185108702,67422,327800.0920634684,서울특별시 광진구
5,서울특별시,동대문구,2010,376551.67177684064,38.74185452649338,23.6296009632499,3290.5312915572217,1600.1711412959633,2481.409770911364,865.062908469192,60098,309463.75526355987,서울특별시 동대문구
6,서울특별시,중랑구,2010,403556.5884021853,39.31735322230381,24.810173240189645,3600.579084464023,1658.4419508043977,2619.8685834964876,973.9884593908878,75870,328279.86278710864,서울특별시 중랑구
7,서울특별시,성북구,2010,418814.7689600167,45.57705320752737,26.532365673175256,3810.2107103164954,1707.2779911711932,2777.705654289555,895.7564241071734,84496,343011.9059363982,서울특별시 성북구
8,서울특별시,강북구,2010,380747.8494008573,36.21941096393301,22.370237998659906,3354.36858359337,1630.0523027130732,2436.1089835724465,888.626618041462,58175,310460.07422062656,서울특별시 강북구
9,서울특별시,도봉구,2010,398364.9865314245,40.119951402397106,26.532181899324417,3561.4313434499827,1648.0382221467037,2457.563998988298,896.3505777689043,70786,320660.70371300814,서울특별시 도봉구
