행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),행정구역
강원특별자치도,양양군,2031,28006.750000000004,13.94,13.0,47.84,547.15,73.63000000000001,61.120000000000005,1927.0,강원특별자치도 양양군
강원특별자치도,양양군,2032,27960.87,12.95,13.0,44.75000000000001,571.51,71.58,60.1,1853.0,강원특별자치도 양양군
강원특별자치도,양양군,2033,27915.97,12.95,13.0,41.67000000000001,597.99,69.53,59.080000000000005,1783.0,강원특별자치도 양양군
강원특별자치도,양양군,2034,27871.08,12.95,13.0,38.59,625.63,67.49000000000001,58.06,1715.0,강원특별자치도 양양군
강원특별자치도,양양군,2035,27826.190000000002,12.95,13.0,36.510000000000005,654.45,65.44,57.04,1650.0,강원특별자치도 양양군
강원특별자치도,양양군,2036,27781.3,12.94,13.0,34.440000000000005,684.45,64.39,57.01,1587.0,강원특별자치도 양양군
강원특별자치도,양양군,2037,27736.410000000003,12.94,13.0,31.380000000000003,715.66,62.35000000000001,55.99000000000001,1526.0,강원특별자치도 양양군
강원특별자치도,양양군,2038,27692.51,12.94,13.0,29.310000000000002,749.1,60.31,54.980000000000004,1468.0,강원특별자치도 양양군
강원특별자치도,양양군,2039,27647.620000000003,11.95,13.0,28.240000000000002,782.79,59.27,53.96,1412.0,강원특별자치도 양양군
강원특별자치도,양양군,2040,27602.730000000003,11.95,13.0,26.180000000000003,819.7500000000001,57.230000000000004,53.93,1358.0,강원특별자치도 양양군
강원특별자치도,양양군,2041,27558.83,11.95,12.01,24.12,857.0200000000001,56.190000000000005,52.92,1307.0,강원특별자치도 양양군
강원특별자치도,양양군,2042,27513.940000000002,11.94,12.01,23.070000000000004,897.6000000000001,55.150000000000006,51.900000000000006,1257.0,강원특별자치도 양양군
강원특별자치도,양양군,2043,27470.050000000003,11.94,12.01,21.020000000000003,939.5600000000001,53.12,51.88,1209.0,강원특별자치도 양양군
강원특별자치도,양양군,2044,27426.15,11.94,12.01,19.970000000000002,982.9200000000001,52.080000000000005,50.86,1163.0,강원특별자치도 양양군
강원특별자치도,양양군,2045,27382.25,11.94,12.01,18.92,1028.7200000000003,50.050000000000004,49.85,1119.0,강원특별자치도 양양군
강원특별자치도,양양군,2046,27337.370000000003,11.94,12.01,17.87,1076.9900000000002,49.01,48.839999999999996,1076.0,강원특별자치도 양양군
강원특별자치도,양양군,2047,27293.47,10.950000000000001,12.01,16.830000000000002,1127.8000000000002,47.980000000000004,48.81,1035.0,강원특별자치도 양양군
강원특별자치도,양양군,2048,27249.58,10.950000000000001,12.01,15.780000000000001,1181.18,46.95,47.800000000000004,996.0,강원특별자치도 양양군
강원특별자치도,양양군,2049,27205.68,10.950000000000001,12.01,14.750000000000002,1237.2,44.93000000000001,46.79,958.0,강원특별자치도 양양군
강원특별자치도,양양군,2050,27162.78,10.940000000000001,12.01,13.71,1295.92,43.89,46.77,921.0,강원특별자치도 양양군
강원특별자치도,양양군,2051,27118.88,10.940000000000001,12.01,12.680000000000001,1358.4,42.870000000000005,45.76,886.0,강원특별자치도 양양군
강원특별자치도,양양군,2052,27074.99,10.940000000000001,12.01,11.650000000000002,1422.7300000000002,41.839999999999996,45.74,853.0,강원특별자치도 양양군
강원특별자치도,양양군,2053,27032.09,10.940000000000001,12.01,10.620000000000003,1490.9800000000002,40.81,44.730000000000004,820.0,강원특별자치도 양양군
강원특별자치도,양양군,2054,26988.2,10.940000000000001,12.01,10.580000000000002,1563.2400000000002,39.78,43.720000000000006,789.0,강원특별자치도 양양군
강원특별자치도,양양군,2055,26945.300000000003,9.950000000000001,11.020000000000001,9.560000000000002,1638.6200000000003,38.76,43.7,759.0,강원특별자치도 양양군
강원특별자치도,양양군,2056,26901.4,9.950000000000001,11.020000000000001,8.530000000000001,1719.2100000000003,37.730000000000004,42.69,730.0,강원특별자치도 양양군
강원특별자치도,양양군,2057,26858.500000000004,9.950000000000001,11.020000000000001,8.500000000000002,1803.1400000000003,36.71,42.67,702.0,강원특별자치도 양양군
강원특별자치도,양양군,2058,26815.600000000002,9.950000000000001,11.020000000000001,7.480000000000001,1891.5400000000004,35.69,41.66,675.0,강원특별자치도 양양군
강원특별자치도,양양군,2059,26772.71,9.940000000000001,11.020000000000001,7.450000000000001,1984.5600000000004,34.67,40.650000000000006,650.0,강원특별자치도 양양군
강원특별자치도,영월군,2010,40634.37626415625,18.04225561701761,13.05027782164053,235.09698245534173,428.02639337680006,172.50095451725596,103.49306888069626,6463.0,강원특별자치도 영월군
강원특별자치도,영월군,2011,40426.937830592906,16.062255617017605,13.05027782164053,235.9023129864618,386.5750055874635,201.25742195672953,91.67857128046968,6295.0,강원특별자치도 영월군
강원특별자치도,영월군,2012,40381.64936586787,15.054558094190616,13.05027782164053,199.39277390693704,417.0450842922819,168.47475638681706,85.64692717015329,6223.0,강원특별자치도 영월군
강원특별자치도,영월군,2013,40375.9674351396,15.0523918481075,13.048111575557416,184.05769183684131,412.9828986637283,176.37865669581805,80.77457746364841,6122.0,강원특별자치도 영월군
강원특별자치도,영월군,2014,40413.77058873045,15.0523918481075,13.048111575557416,174.16932625649875,414.0219279552094,145.44195638431387,77.7601320906274,5964.0,강원특별자치도 영월군
강원특별자치도,영월군,2015,40435.45275841199,15.049923918888874,13.048111575557416,167.9051039616628,413.26966314820396,169.14996322129338,82.58609506931376,5740.0,강원특별자치도 영월군
강원특별자치도,영월군,2016,40292.608865846865,15.0523918481075,13.045311879413005,164.75833412531574,407.50267270011676,182.8831928836988,91.37020680006707,5531.0,강원특별자치도 영월군
강원특별자치도,영월군,2017,40283.906711395844,15.0523918481075,13.045311879413005,143.53459073229328,448.16125518857706,140.15946897760386,77.61314148527798,5355.0,강원특별자치도 영월군
강원특별자치도,영월군,2018,39945.4238146364,15.047259590999806,13.045311879413005,123.60233024947307,406.68027423292335,146.06798284742501,75.67034960502693,5146.0,강원특별자치도 영월군
강원특별자치도,영월군,2019,39342.93511249247,15.041893766301547,13.045311879413005,122.4363925767832,433.323791884261,138.86425010533995,103.46232738280223,4822.0,강원특별자치도 영월군
강원특별자치도,영월군,2020,38875.03811487031,14.046626140938509,13.042512183268594,124.06354380357915,405.56447082797257,106.7360384903089,94.39271933491031,4576.0,강원특별자치도 영월군
강원특별자치도,영월군,2021,38114.47543401872,14.044158211719882,13.040044254049967,92.25770153165331,449.5427284679386,95.77210364610741,74.56130980469187,4325.0,강원특별자치도 영월군
강원특별자치도,영월군,2022,37935.671490932815,14.041690282501257,13.037478125496119,95.80284993180759,574.3765277584322,100.81388812255284,70.47016704264327,4124.0,강원특별자치도 영월군
강원특별자치도,영월군,2023,37325.57325355034,15.039222353282632,14.03491199694227,84.83372145609798,629.2754193919238,92.88817634306733,69.50613191185037,3928.0,강원특별자치도 영월군
강원특별자치도,영월군,2024,37137.23362141302,15.033954727919594,14.029877939169795,79.63553903683149,734.1348869613844,89.84390401848165,66.49019142298754,3741.0,강원특별자치도 영월군
강원특별자치도,영월군,2025,36544.41428673695,15.031486798700968,14.024512114471538,72.59254382245297,833.7147592041213,84.8318288866039,64.4989546066552,3563.0,강원특별자치도 영월군
강원특별자치도,영월군,2026,36348.09812247836,15.021486798700966,14.024512114471538,67.47228677255627,957.6856358253211,80.8023871359904,62.49124913586382,3393.0,강원특별자치도 영월군
강원특별자치도,영월군,2027,35777.34372229665,15.021486798700966,14.019478056699063,62.41752519456535,1094.1251605970929,76.77807764248459,60.49074396892801,3231.0,강원특별자치도 영월군
강원특별자치도,영월군,2028,35575.15532297329,15.01901886948234,14.019478056699063,57.34358551734177,1254.199097859846,72.75873409120632,58.4880725559091,3078.0,강원특별자치도 영월군
강원특별자치도,영월군,2029,35026.39420069582,14.023751244119302,14.016911928145214,53.296762977732826,1435.5367975319148,69.73185846914667,56.48780095656385,2931.0,강원특별자치도 영월군
강원특별자치도,영월군,2030,34819.35672561001,14.019117068817563,14.009711624289626,49.2423331666677,1644.8118700523494,65.71468116395151,55.47512954354494,2791.0,강원특별자치도 영월군
강원특별자치도,영월군,2031,34291.559086965106,14.016550940263715,14.009711624289626,45.205714110859034,1882.1406900910893,62.692439717193594,53.474624376609135,2658.0,강원특별자치도 영월군
강원특별자치도,영월군,2032,34080.687869613255,14.011283314900677,14.006911928145215,42.165993675770444,2156.7906650766613,59.6702964697709,51.47475265973464,2532.0,강원특별자치도 영월군
강원특별자치도,영월군,2033,33571.852115933856,14.00881538568205,14.004345799591366,38.14677840761766,2469.2253052266315,56.65302096524052,50.46671542201746,2411.0,강원특별자치도 영월군
강원특별자치도,영월군,2034,33357.14618885445,14.00881538568205,14.001877870372741,35.119729385548005,2829.5613282871905,53.638311589263985,48.46684370514295,2296.0,강원특별자치도 영월군
강원특별자치도,영월군,2035,32866.274689870464,14.001381514235897,14.001877870372741,33.09008415113421,3240.339239605172,50.62607014250608,47.45624033887193,2187.0,강원특별자치도 영월군
강원특별자치도,영월군,2036,32649.714384830437,13.99891358501727,13.999311741818893,30.073238612864827,3712.8649642542914,48.60136076652953,45.458836551216045,2083.0,강원특별자치도 영월군
강원특별자치도,영월군,2037,32176.79720865739,13.996347456463422,13.996843812600266,28.055729540743886,4252.413102520845,45.589119319771626,44.45336544205272,1984.0,강원특별자치도 영월군
강원특별자치도,영월군,2038,31957.388026849687,13.991079831100384,13.996843812600266,26.041020164767342,4873.916102494596,43.5744099437951,42.45349372517821,1889.0,강원특별자치도 영월군
강원특별자치도,영월군,2039,31500.442607359026,13.98861190188176,13.994044116455855,24.02868051867421,5582.954949533756,41.55680267233892,41.448256183605444,1799.0,강원특별자치도 영월군
강원특별자치도,영월군,2040,31280.167650162937,13.98861190188176,13.991477987902009,22.021706697279342,6399.731873375538,39.54209329636238,40.44085239594958,1713.0,강원특별자치도 영월군
강원특별자치도,영월군,2041,30839.179254980027,13.983977726580019,13.989010058683382,20.01686903817731,7330.485740329129,37.52728572105063,38.44528308745102,1632.0,강원특별자치도 영월군
강원특별자치도,영월군,2042,30617.041088524104,13.981178030435606,13.989010058683382,19.00236314600106,8405.557435397031,35.517210520375826,37.43787929979514,1554.0,강원특별자치도 영월군
강원특별자치도,영월군,2043,30191.022517345096,12.988710101216979,13.989010058683382,17.004959358345182,9629.99743587062,33.507437002836554,36.432641758222374,1480.0,강원특별자치도 영월군
강원특별자치도,영월군,2044,29968.009110751496,12.986143972663132,13.986843812600267,15.997955453160037,11043.583672654233,32.48736180216176,35.42780409912034,1409.0,강원특별자치도 영월군
강원특별자치도,영월군,2045,29556.950665259523,12.983676043444506,13.981809754827792,14.993019594722787,12654.93759434173,30.477588284622467,34.4250344867662,1342.0,강원특별자치도 영월군
강원특별자치도,영월군,2046,29334.049550599037,12.978710101216981,13.97901005868338,13.985615807066903,14515.055151178469,28.469981013166297,33.417630699110326,1278.0,강원특별자치도 영월군
강원특별자치도,영월군,2047,28935.968332898614,12.976242171998354,13.97901005868338,12.985714006402127,16636.490342290646,27.45517343785454,32.417427215310035,1217.0,강원특별자치도 영월군
강원특별자치도,영월군,2048,28713.172309867394,12.976242171998354,13.97901005868338,11.980778147964873,19086.96069198267,26.440034095616998,31.41218967373727,1159.0,강원특별자치도 영월군
강원특별자치도,영월군,2049,28327.07928517551,12.973774242779728,13.976542129464754,10.978310218746246,21880.710024742017,24.435226520305235,30.407253815300017,1104.0,강원특별자치도 영월군
강원특별자치도,영월군,2050,28105.373591315125,12.973774242779728,13.976542129464754,9.98120811422588,25109.696893149347,23.420087178067693,29.407050331499725,1052.0,강원특별자치도 영월군
강원특별자치도,영월군,2051,27732.248359749305,12.968408418081468,13.976542129464754,8.985940488862843,28791.751976431467,22.410313660528413,28.402114473062475,1002.0,강원특별자치도 영월군
강원특별자치도,영월군,2052,27510.645493072763,12.965940488862843,13.976542129464754,7.986272255788629,33052.08450179657,21.397974014435277,27.39934486070834,954.0,강원특별자치도 영월군
강원특별자치도,영월군,2053,27149.49875619862,12.963774242779728,13.976542129464754,7.978838384342476,37908.886261939086,20.39036674297911,26.396975130824934,908.0,강원특별자치도 영월군
강원특별자치도,영월군,2054,26928.976784027425,12.961306313561101,13.971274504101716,6.9838043265700005,43533.686591835765,19.377695329960194,25.394205518470798,865.0,강원특별자치도 영월군
강원특별자치도,영월군,2055,26578.815643949478,12.961306313561101,13.971274504101716,6.976370455123849,49946.201853439925,18.365355683867055,24.394002034670503,824.0,강원특별자치도 영월군
강원특별자치도,영월군,2056,26359.382400037546,12.95850661741669,13.971274504101716,5.983902525905222,57379.376183811364,17.36021634162951,24.381865872377663,785.0,강원특별자치도 영월군
강원특별자치도,영월군,2057,26020.194954161096,11.966038688198063,13.971274504101716,5.981736279822107,65854.50173838278,16.35291075330886,23.381662388577375,747.0,강원특별자치도 영월군
강원특별자치도,영월군,2058,25802.830106741505,11.966038688198063,13.966240446329243,4.986702222049633,75690.20373054652,15.348004978661878,22.37672653014012,712.0,강원특별자치도 영월군
강원특별자치도,영월군,2059,25473.63385705354,11.961306313561101,13.964074200246129,4.979268350603482,86906.47718324146,15.330699390341222,21.376523046339827,678.0,강원특별자치도 영월군
강원특별자치도,원주시,2010,311973.75999999995,60.54,45.7,2912.4100000000003,1679.1799999999998,1838.46,764.23,68148.0,강원특별자치도 원주시
강원특별자치도,원주시,2011,317774.24,60.53,46.690000000000005,2916.04,1635.91,1846.1599999999999,789.2099999999999,68855.0,강원특별자치도 원주시
강원특별자치도,원주시,2012,321092.30000000005,64.49,46.690000000000005,2951.82,1794.23,1877.0,775.05,67799.0,강원특별자치도 원주시
강원특별자치도,원주시,2013,322038.0,65.48,46.690000000000005,2522.58,1776.6,1740.38,837.4499999999999,66383.0,강원특별자치도 원주시
강원특별자치도,원주시,2014,324472.81,69.42999999999999,47.68,2485.98,1770.96,1693.03,792.08,64692.0,강원특별자치도 원주시
강원특별자치도,원주시,2015,330122.82,70.42,47.68,2581.25,1821.9799999999998,1772.81,835.4899999999999,63605.0,강원특별자치도 원주시
강원특별자치도,원주시,2016,335059.12,72.39999999999999,48.67,2445.4,1912.26,1747.06,815.85,62770.0,강원특별자치도 원주시
강원특별자치도,원주시,2017,338386.44,71.41,48.67,2269.83,1982.81,1724.32,787.93,61505.0,강원특별자치도 원주시
강원특별자치도,원주시,2018,341096.56,71.41,48.67,2022.08,1983.11,1630.29,835.63,60355.0,강원특별자치도 원주시
강원특별자치도,원주시,2019,346188.6,70.42,49.660000000000004,2126.33,2045.7199999999998,1682.86,854.48,59177.0,강원특별자치도 원주시
강원특별자치도,원주시,2020,351296.95999999996,72.41,49.660000000000004,2056.83,2116.83,1500.1699999999998,771.1800000000001,58029.0,강원특별자치도 원주시
강원특별자치도,원주시,2021,354644.24,71.42,50.650000000000006,2016.15,2203.3100000000004,1468.3500000000001,739.4,56844.0,강원특별자치도 원주시
강원특별자치도,원주시,2022,357664.25,72.41,50.650000000000006,2051.54,2646.73,1443.5,735.62,55269.0,강원특별자치도 원주시
강원특별자치도,원주시,2023,361306.85000000003,72.42,52.64,1980.23,2810.29,1413.74,733.53,53615.0,강원특별자치도 원주시
강원특별자치도,원주시,2024,365173.15,73.41000000000001,52.64,1923.71,3082.7999999999997,1384.97,723.69,51991.0,강원특별자치도 원주시
강원특별자치도,원주시,2025,369089.93,72.42,53.63,1867.22,3351.3399999999997,1356.21,715.73,50414.0,강원특별자치도 원주시
강원특별자치도,원주시,2026,373047.3,73.42,53.63,1811.71,3652.5699999999997,1328.4399999999998,707.83,48884.0,강원특별자치도 원주시
강원특별자치도,원주시,2027,377040.32,72.42999999999999,53.63,1759.18,3976.58,1301.6599999999999,700.88,47400.0,강원특별자치도 원주시
강원특별자치도,원주시,2028,381073.92,73.42,54.620000000000005,1706.65,4331.28,1274.8899999999999,693.95,45962.0,강원특별자치도 원주시
강원특별자치도,원주시,2029,385151.08,72.42999999999999,54.620000000000005,1657.1,4717.68,1248.1200000000001,687.0100000000001,44567.0,강원특별자치도 원주시
강원특별자치도,원주시,2030,389270.82,73.42,55.61,1607.54,5137.74,1223.3300000000002,681.07,43214.0,강원특별자치도 원주시
강원특별자치도,원주시,2031,393435.10000000003,72.42999999999999,55.61,1559.98,5595.44,1197.5600000000002,674.1400000000001,41903.0,강원특별자치도 원주시
강원특별자치도,원주시,2032,397642.95,72.44,56.6,1514.39,6094.73,1173.76,668.1899999999999,40631.0,강원특별자치도 원주시
강원특별자치도,원주시,2033,401897.32,72.44,56.6,1469.8000000000002,6637.6,1148.98,662.25,39398.0,강원특별자치도 원주시
강원특별자치도,원주시,2034,406196.25,72.44,57.59,1426.1999999999998,7228.98,1126.1799999999998,656.3,38202.0,강원특별자치도 원주시
강원특별자치도,원주시,2035,410540.71,72.44,57.59,1384.58,7872.85,1102.3899999999999,650.3599999999999,37043.0,강원특별자치도 원주시
강원특별자치도,원주시,2036,414932.7,72.44,58.58,1343.96,8575.15,1080.58,644.41,35919.0,강원특별자치도 원주시
강원특별자치도,원주시,2037,419371.22,71.46000000000001,58.58,1304.33,9339.82,1057.79,639.4599999999999,34829.0,강원특별자치도 원주시
강원특별자치도,원주시,2038,423858.24,72.45,59.57,1265.69,10171.83,1035.98,634.51,33772.0,강원특별자치도 원주시
강원특별자치도,원주시,2039,428391.8,71.46000000000001,59.57,1228.04,11078.109999999999,1015.17,628.56,32747.0,강원특별자치도 원주시
강원특별자치도,원주시,2040,432974.86,72.45,60.56,1192.3700000000001,12065.58,994.36,623.61,31753.0,강원특별자치도 원주시
강원특별자치도,원주시,2041,437607.41,71.46000000000001,60.56,1156.7,13141.18,973.55,617.66,30789.0,강원특별자치도 원주시
강원특별자치도,원주시,2042,442288.48000000004,72.45,61.550000000000004,1123.02,14312.83,953.73,612.71,29855.0,강원특별자치도 원주시
강원특별자치도,원주시,2043,447020.04,71.47,61.550000000000004,1089.34,15589.43,934.9,608.74,28949.0,강원특별자치도 원주시
강원특별자치도,원주시,2044,451803.07999999996,72.46,62.54,1057.6399999999999,16978.92,915.08,603.79,28070.0,강원특별자치도 원주시
강원특별자치도,원주시,2045,456636.61,71.47,62.54,1025.94,18493.16,896.25,599.83,27219.0,강원특별자치도 원주시
강원특별자치도,원주시,2046,461521.61,71.47,63.53,996.2199999999999,20141.07,878.42,594.87,26393.0,강원특별자치도 원주시
강원특별자치도,원주시,2047,466459.09,71.47,63.53,966.5,21937.5,860.5799999999999,590.91,25592.0,강원특별자치도 원주시
강원특별자치도,원주시,2048,471450.02999999997,71.48,64.52,937.78,23893.34,842.75,585.95,24815.0,강원특별자치도 원주시
강원특별자치도,원주시,2049,476493.44,71.48,64.52,910.04,26023.45,824.91,581.99,24062.0,강원특별자치도 원주시
강원특별자치도,원주시,2050,481591.3,71.48,65.51,883.3000000000001,28343.65,808.07,578.02,23332.0,강원특별자치도 원주시
강원특별자치도,원주시,2051,486743.61,71.48,65.51,857.5400000000001,30870.8,792.22,573.07,22623.0,강원특별자치도 원주시
강원특별자치도,원주시,2052,491951.36,71.48,66.5,831.7900000000001,33623.68,775.38,569.11,21937.0,강원특별자치도 원주시
강원특별자치도,원주시,2053,497215.54,71.49,67.49,808.02,36621.12,759.5300000000001,565.14,21271.0,강원특별자치도 원주시
강원특별자치도,원주시,2054,502535.16000000003,71.49,67.49,784.25,39886.88,744.6700000000001,561.1800000000001,20626.0,강원특별자치도 원주시
강원특별자치도,원주시,2055,507912.2,70.5,68.48,760.4799999999999,43443.729999999996,728.8199999999999,557.21,20000.0,강원특별자치도 원주시
강원특별자치도,원주시,2056,513345.67,71.49,68.48,738.6899999999999,47317.399999999994,713.9599999999999,553.25,19393.0,강원특별자치도 원주시
강원특별자치도,원주시,2057,518838.54,70.5,69.47,716.9,51536.619999999995,699.0999999999999,548.3000000000001,18804.0,강원특별자치도 원주시
강원특별자치도,원주시,2058,524389.8300000001,71.5,69.47,695.11,56132.06,685.23,544.33,18234.0,강원특별자치도 원주시
강원특별자치도,원주시,2059,530000.51,70.51,70.46000000000001,675.3,61138.39,671.36,540.37,17680.0,강원특별자치도 원주시
강원특별자치도,인제군,2010,31742.01,18.91,13.959999999999999,384.19,252.15,207.48,70.76,5546.0,강원특별자치도 인제군
강원특별자치도,인제군,2011,31873.149999999998,18.91,13.959999999999999,333.89,250.37,186.54,57.77,5508.0,강원특별자치도 인제군
강원특별자치도,인제군,2012,32359.43,16.919999999999998,13.959999999999999,372.53,248.51,192.37,73.80000000000001,5407.0,강원특별자치도 인제군
강원특별자치도,인제군,2013,32427.769999999997,16.919999999999998,13.959999999999999,336.56,259.01,215.68,82.8,5250.0,강원특별자치도 인제군
강원특별자치도,인제군,2014,32389.13,16.919999999999998,13.959999999999999,320.85999999999996,240.34,234.21,89.66999999999999,5049.0,강원특별자치도 인제군
강원특별자치도,인제군,2015,33163.34,16.919999999999998,13.959999999999999,377.48999999999995,271.30999999999995,245.39,61.85,4908.0,강원특별자치도 인제군
강원특별자치도,인제군,2016,32632.899999999998,16.919999999999998,13.959999999999999,333.72999999999996,255.10999999999999,231.36,80.67,4678.0,강원특별자치도 인제군
강원특별자치도,인제군,2017,32494.53,15.93,13.959999999999999,308.90999999999997,257.15,209.62,70.73,4448.0,강원특별자치도 인제군
강원특별자치도,인제군,2018,32048.72,14.94,13.959999999999999,261.02,271.03999999999996,215.36,76.65,4301.0,강원특별자치도 인제군
강원특별자치도,인제군,2019,31582.92,14.94,12.969999999999999,254.16,279.06,204.29999999999998,88.66,4111.0,강원특별자치도 인제군
강원특별자치도,인제군,2020,31599.84,13.959999999999999,12.969999999999999,221.37,235.57,168.44,63.98,3939.0,강원특별자치도 인제군
강원특별자치도,인제군,2021,32060.829999999998,13.959999999999999,12.969999999999999,229.31,262.22,141.57000000000002,63.8,3920.0,강원특별자치도 인제군
강원특별자치도,인제군,2022,32097.77,12.969999999999999,12.969999999999999,210.36999999999998,337.77000000000004,186.15,68.87,3824.0,강원특별자치도 인제군
강원특별자치도,인제군,2023,32119.91,13.969999999999999,13.969999999999999,204.42,340.69,321.65999999999997,67.86999999999999,3733.0,강원특별자치도 인제군
강원특별자치도,인제군,2024,32138.14,12.979999999999999,13.969999999999999,194.47,348.68,562.1800000000001,68.88,3646.0,강원특별자치도 인제군
강원특별자치도,인제군,2025,32158.420000000002,12.989999999999998,13.969999999999999,185.51999999999998,357.61,984.8299999999999,68.88,3560.0,강원특별자치도 인제군
강원특별자치도,인제군,2026,32180.73,12.989999999999998,13.969999999999999,176.57,365.57,1727.28,68.89,3477.0,강원특별자치도 인제군
강원특별자치도,인제군,2027,32202.11,11.999999999999998,13.969999999999999,168.62,374.52,3029.0699999999997,68.9,3396.0,강원특별자치도 인제군
강원특별자치도,인제군,2028,32226.52,11.999999999999998,12.979999999999999,160.66,383.46,5310.969999999999,68.91,3316.0,강원특별자치도 인제군
강원특별자치도,인제군,2029,32251.97,11.01,12.979999999999999,153.69,392.41,9313.49,68.92,3239.0,강원특별자치도 인제군
강원특별자치도,인제군,2030,32278.47,11.01,12.979999999999999,146.73,401.35999999999996,16333.54,68.93,3163.0,강원특별자치도 인제군
강원특별자치도,인제군,2031,32303.04,11.020000000000001,12.979999999999999,139.76999999999998,410.31,28645.14,68.94,3089.0,강원특별자치도 인제군
강원특별자치도,인제군,2032,32328.66,11.020000000000001,12.979999999999999,132.79999999999998,420.25,50236.01,68.95,3017.0,강원특별자치도 인제군
강원특별자치도,인제군,2033,32354.32,10.030000000000001,12.979999999999999,126.83,430.19,88102.49,68.96000000000001,2946.0,강원특별자치도 인제군
강원특별자치도,인제군,2034,32380.039999999997,10.030000000000001,12.979999999999999,120.85999999999999,440.13,154511.66,68.97,2877.0,강원특별자치도 인제군
강원특별자치도,인제군,2035,32406.8,10.030000000000001,12.979999999999999,115.88000000000001,451.05999999999995,270978.19999999995,68.98,2810.0,강원특별자치도 인제군
강원특별자치도,인제군,2036,32432.62,9.05,12.979999999999999,109.91000000000001,461.0,475232.99,68.99000000000001,2744.0,강원특별자치도 인제군
강원특별자치도,인제군,2037,32458.49,9.05,12.979999999999999,104.93,471.93,833451.6000000001,69.01,2680.0,강원특별자치도 인제군
강원특별자치도,인제군,2038,32484.4,9.05,12.979999999999999,100.94999999999999,482.87,1461685.77,70.00999999999999,2617.0,강원특별자치도 인제군
강원특별자치도,인제군,2039,32510.37,9.05,12.979999999999999,95.97,494.78999999999996,2563465.66,70.02,2556.0,강원특별자치도 인제군
강원특별자치도,인제군,2040,32536.37,8.06,12.979999999999999,90.99000000000001,506.71999999999997,4495737.74,70.03,2496.0,강원특별자치도 인제군
강원특별자치도,인제군,2041,32562.43,8.07,11.989999999999998,87.00999999999999,517.65,7884507.72,70.03999999999999,2438.0,강원특별자치도 인제군
강원특별자치도,인제군,2042,32588.53,8.07,11.989999999999998,83.02,530.5699999999999,13827644.03,70.05,2381.0,강원특별자치도 인제군
강원특별자치도,인제군,2043,32615.66,8.07,11.989999999999998,79.03999999999999,542.49,24250560.03,70.07,2325.0,강원특별자치도 인제군
강원특별자치도,인제군,2044,32641.850000000002,7.08,11.989999999999998,76.05,555.41,42529998.230000004,70.08,2271.0,강원특별자치도 인제군
강원특별자치도,인제군,2045,32668.079999999998,7.08,11.989999999999998,72.06,568.3299999999999,74587998.03,70.09,2218.0,강원특별자치도 인제군
강원특별자치도,인제군,2046,32694.35,7.09,11.989999999999998,69.07000000000001,582.24,130810482.14,70.11,2166.0,강원특별자치도 인제군
강원특별자치도,인제군,2047,32720.66,7.09,11.989999999999998,66.08,595.16,229412005.15,70.12,2115.0,강원특별자치도 인제군
강원특별자치도,인제군,2048,32747.010000000002,7.09,11.989999999999998,63.089999999999996,610.0600000000001,402336778.26,70.13,2066.0,강원특별자치도 인제군
강원특별자치도,인제군,2049,32774.39,6.1,11.989999999999998,60.1,623.97,705607726.34,70.14999999999999,2017.0,강원특별자치도 인제군
강원특별자치도,인제군,2050,32800.83,6.109999999999999,11.989999999999998,57.11,638.87,1237476389.59,70.16,1970.0,강원특별자치도 인제군
강원특별자치도,인제군,2051,32828.29,6.109999999999999,11.989999999999998,54.120000000000005,653.78,2170253751.04,70.17,1924.0,강원특별자치도 인제군
강원특별자치도,인제군,2052,32854.79,6.109999999999999,11.989999999999998,52.12,668.68,3806134308.9900002,71.18,1879.0,강원특별자치도 인제군
강원특별자치도,인제군,2053,32882.33,6.109999999999999,11.989999999999998,50.13,684.58,6675098879.87,71.19000000000001,1835.0,강원특별자치도 인제군
강원특별자치도,인제군,2054,32908.909999999996,5.13,11.989999999999998,47.14,700.47,11706613964.17,71.21000000000001,1792.0,강원특별자치도 인제군
강원특별자치도,인제군,2055,32936.520000000004,5.13,11.0,45.14,717.36,20530753623.34,71.22000000000001,1750.0,강원특별자치도 인제군
강원특별자치도,인제군,2056,32963.17,5.13,11.0,43.14,734.25,36006299141.729996,71.24000000000001,1709.0,강원특별자치도 인제군
강원특별자치도,인제군,2057,32990.85,5.13,11.0,41.15,751.1400000000001,63146906425.409996,71.25,1669.0,강원특별자치도 인제군
강원특별자치도,인제군,2058,33018.560000000005,5.140000000000001,11.0,39.15,769.02,110745394170.89,71.27000000000001,1630.0,강원특별자치도 인제군
강원특별자치도,인제군,2059,33045.31,5.140000000000001,11.0,37.160000000000004,786.9,194222378010.91998,71.29,1592.0,강원특별자치도 인제군
강원특별자치도,정선군,2010,41055.977929069224,19.00619713443473,16.997793313681033,270.84675988208625,380.3080286556527,257.270375165101,98.03920191037683,6046.0,강원특별자치도 정선군
강원특별자치도,정선군,2011,40199.41797337351,18.996995224057883,16.997793313681033,255.75300477594212,366.2115961792463,222.89957707547785,93.03938949292734,5714.0,강원특별자치도 정선군
강원특별자치도,정선군,2012,39936.145483585795,16.000798089623153,16.997793313681033,265.6447407783177,361.3286391627253,204.8305627476515,106.87718280660837,5531.0,강원특별자치도 정선군
