행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
서울특별시,영등포구,2010,406915.0673067376,42.01022868011687,23.038524111013494,4284.103043728197,1639.5619651327254,3278.4083926141907,917.8455078965072,65287,341482.96634773957,서울특별시 영등포구
서울특별시,동작구,2010,402744.62357307295,31.11362471695698,20.063821502555797,3846.0818129060417,1489.818393969971,2997.147074049789,697.9587569764291,65825,336810.8506568987,서울특별시 동작구
서울특별시,관악구,2010,530117.9670097168,37.05936571544094,22.047379529749502,4728.982310019767,1984.3478656259947,4348.697561064976,1083.8483718233456,77938,452185.36328433774,서울특별시 관악구
서울특별시,서초구,2010,434568.6504339152,23.213373632212335,22.056560703714272,4398.553489913933,1277.141019878596,3002.5989737923487,720.8827868130195,83618,350978.81338224246,서울특별시 서초구
서울특별시,강남구,2010,568464.7841644541,33.09633715734175,29.965848758652918,4826.2502507128165,1640.185550079495,3627.5113401089175,975.0747594199795,113377,455446.90910909255,서울특별시 강남구
서울특별시,송파구,2010,682658.509169719,46.97276526210552,36.90418821043827,6722.153937283379,2199.9639031005995,4798.569927556608,1230.8542687039358,133701,549479.7032360545,서울특별시 송파구
서울특별시,강동구,2010,491382.46006363205,37.08616970564163,25.037924662252397,4641.352407172363,1756.0272264386851,3468.300340916094,998.4773874827425,93125,398332.7009823355,서울특별시 강동구
부산광역시,중구,2010,51121.53336028996,2.2120777387375625,5.1288811320211405,367.89627524077804,388.6614560932771,302.5506431582696,149.4420273143606,6794,43998.793993239175,부산광역시 중구
부산광역시,서구,2010,126725.47302510413,12.083313145049825,11.051283811430354,640.4115549550858,887.0393621118101,671.7606417523986,322.18119909144406,20179,106389.69986202614,부산광역시 서구
부산광역시,동구,2010,103057.69170608697,10.165728721632508,8.124952347536553,641.3065891588677,843.4687548482539,532.5279886686533,264.8571381329737,15042,87695.49965826403,부산광역시 동구
부산광역시,영도구,2010,147471.3116536022,16.066074717730007,14.037089171201954,901.9018429350474,1143.359397733326,804.2340308792877,390.7905499904732,23487,123825.42747023952,부산광역시 영도구
