,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2010,293604.93102270225,30.75001722966549,20.68943287693418,2541.1309007256095,1242.6511692639149,1931.9720311489657,656.5881429883675,29164,239817.43229423783,서울특별시 종로구
1,서울특별시,중구,2010,281408.6299267976,29.377271235730838,19.991603719743953,2567.1005250335356,1179.4698223985504,1951.8346751042386,650.6135900994807,19628,230801.20106451606,서울특별시 중구
2,서울특별시,용산구,2010,331495.30603259336,32.30541431164215,21.516504682067243,3112.552300952253,1348.77941033678,2309.7962886578,720.2012869040389,37318,272527.980123093,서울특별시 용산구
3,서울특별시,성동구,2010,356016.7791791674,36.90652756844029,23.290509140246552,3271.3730030070997,1426.5905765658695,2469.048705081983,785.2821631227538,51562,291992.8932576132,서울특별시 성동구
4,서울특별시,광진구,2010,400079.5436202691,42.35646454590458,25.28119911531334,3695.383570263001,1470.2141766691072,2756.694629028288,860.4753579181488,67422,325074.2582558776,서울특별시 광진구
5,서울특별시,동대문구,2010,374817.75571908103,38.76017920738698,23.6724015159646,3275.1072273065315,1596.2932871865194,2468.798921589199,861.6124671629022,60098,308025.63568970305,서울특별시 동대문구
6,서울특별시,중랑구,2010,401283.2677815436,39.332287118310035,24.886187029150957,3579.8972313413415,1653.5601459979061,2603.7710915966745,969.3193631157411,75870,326419.94075943157,서울특별시 중랑구
7,서울특별시,성북구,2010,417016.56203011016,45.60408444584433,26.58075537673343,3794.710993551525,1703.0108231632546,2764.9602937218324,891.9732500691493,84496,341522.8399751521,서울특별시 성북구
8,서울특별시,강북구,2010,379529.1388668518,36.13367095039873,22.3680978636306,3342.655253555442,1626.761902300444,2427.5097694141646,885.8509820091081,58175,309470.53656235646,서울특별시 강북구
9,서울특별시,도봉구,2010,396248.96884214866,39.97470349407237,26.498692132114076,3544.3425398592253,1640.5864431770221,2444.82719367764,891.8798624959447,70786,318949.3511459107,서울특별시 도봉구
10,서울특별시,노원구,2010,471007.09723051067,52.536691378675734,32.1324918009948,4198.603401243716,1959.0368158829242,2878.920650205438,995.4118257116552,131935,375101.49552473,서울특별시 노원구
11,서울특별시,은평구,2010,425132.75267217966,43.17943675454374,27.316111146182344,3786.002762914153,1759.5567158559063,2750.323559884512,948.7357687352022,88442,346004.77140307013,서울특별시 은평구
12,서울특별시,서대문구,2010,364759.8736763756,35.6371869881377,23.017587854488823,3276.2557043175884,1495.5741550122812,2392.1645685896183,783.4714759274914,55987,298058.19742475,서울특별시 서대문구
13,서울특별시,마포구,2010,394574.5933559941,38.564073799474784,24.47645184617831,3758.567312601894,1535.0358810874,2848.7121236427674,834.8237027429948,63925,323679.66412986844,서울특별시 마포구
14,서울특별시,양천구,2010,443447.4765708017,45.94251146334553,28.092530878213182,3858.5483089530967,1634.3727984092486,2742.944287756615,935.0108569894765,113428,352050.6816058976,서울특별시 양천구
15,서울특별시,강서구,2010,472359.0995431255,46.43596836234604,31.153010193098904,4579.147863500381,1876.274764262927,3330.114807867243,1044.5099674946146,105485,382762.51933877746,서울특별시 강서구
16,서울특별시,구로구,2010,411218.13390706346,39.68635374782889,25.53426049359989,4200.325509504305,1575.4674535813676,3043.106018799186,899.2618810877966,70612,336065.46962854627,서울특별시 구로구
17,서울특별시,금천구,2010,344262.4480556069,34.74674270950442,24.023695848278468,3192.682894712592,1351.0082564120362,2389.534397089595,814.9416988112554,42806,279254.0589070703,서울특별시 금천구
18,서울특별시,영등포구,2010,406655.79069476825,42.76383272653278,25.445928863428623,4013.4439758985222,1599.5395818642364,2971.4698313924046,898.4955201456935,65287,333555.3100693372,서울특별시 영등포구
19,서울특별시,동작구,2010,398348.8131580014,37.68061866662431,23.776867185808463,3791.843222269355,1520.0676033214736,2842.5171228537547,800.9599014686178,65825,327191.260303165,서울특별시 동작구
20,서울특별시,관악구,2010,446391.16587272624,40.44541740115608,24.809612400581365,4138.199169331839,1695.1144327761003,3343.778894981081,945.220357479046,77938,369943.6457422277,서울특별시 관악구
21,서울특별시,서초구,2010,419442.84896837536,35.693981381001905,25.355740818149293,4079.1391778945867,1447.1210736657076,2876.5353855166472,820.3571846988289,83618,338681.1982147881,서울특별시 서초구
22,서울특별시,강남구,2010,466722.1563695581,38.694970568680255,27.92780972820599,4199.167535455289,1578.1660314780902,3087.4989743267824,910.046413922714,113377,375921.02399092895,서울특별시 강남구
