,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2010,248887.17861119017,24.086271544854867,17.01008778027189,2019.9195834080524,1134.3174535350179,1622.900614118562,564.8326873912428,29164,207052.96074660425,서울특별시 종로구
1,서울특별시,중구,2010,232501.74535032344,22.83925771770919,16.18393945067378,1978.943669784112,1059.1240921565893,1602.7079909658305,544.2865107349721,19628,194592.01569240118,서울특별시 중구
2,서울특별시,용산구,2010,264210.3933036316,21.549147598811285,16.036018514089598,2399.006668910117,1124.8151972621492,1900.5309640079522,550.4489822951738,37318,221924.74831542408,서울특별시 용산구
3,서울특별시,성동구,2010,335349.5155824748,32.817182308984876,20.723827971528415,2913.5270744088575,1381.0765646830332,2302.652629855799,742.1669144832047,51562,278217.15185180085,서울특별시 성동구
4,서울특별시,광진구,2010,453822.47617135575,39.258716172946535,25.334595894991494,4128.478711205422,1566.0231457543307,3146.2971779301247,913.7970807224438,67422,369644.7461580234,서울특별시 광진구
5,서울특별시,동대문구,2010,342028.2682265958,34.40135208453416,20.734091420896256,2894.70544850032,1498.1953383616353,2282.9291440888223,797.714704347485,60098,284711.7256327593,서울특별시 동대문구
6,서울특별시,중랑구,2010,327309.1419863503,33.67765937718061,19.155318754361232,2811.067315253509,1417.4839788293393,2071.218371586373,851.1875617556241,75870,267490.10732875916,서울특별시 중랑구
7,서울특별시,성북구,2010,356304.3366130167,37.06864333692507,21.671296586269904,3080.3051300291077,1548.7456513154227,2357.908108377403,785.7829474648735,84496,296084.22903176775,서울특별시 성북구
8,서울특별시,강북구,2010,437192.91574369423,40.732749076739054,24.9918122956495,3725.0357402958816,1909.1447134996222,2626.8806852032276,967.4072602977025,58175,354233.88354166446,서울특별시 강북구
9,서울특별시,도봉구,2010,462879.5722755452,44.91993452920618,28.986628475370274,3959.243260821413,1988.3387028598975,2685.924799385068,995.2529132290729,70786,369664.53954899835,서울특별시 도봉구
10,서울특별시,노원구,2010,460751.01240872475,44.49966362624432,28.649495439366472,3936.629985761537,1983.4381546904983,2677.335127326697,993.7016818687785,131935,368238.5027436303,서울특별시 노원구
11,서울특별시,은평구,2010,379227.0497466999,33.315978051817936,22.32928633084066,3221.8355764916887,1616.443776575541,2446.661863214157,818.2091744203844,88442,312760.75198486686,서울특별시 은평구
12,서울특별시,서대문구,2010,321202.0700684791,27.331057260266654,19.05789680057424,2759.083635827002,1377.0685115624992,2118.8881199084653,684.9564593291002,55987,266356.09703061584,서울특별시 서대문구
