행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
서울특별시,종로구,2010,171666.46192597772,17.112686684331226,14.05422413333252,1119.389021916556,855.4713520264197,1019.1183321660243,398.28246427527677,29164,142288.28539880094,서울특별시 종로구
서울특별시,중구,2010,134122.26400881045,13.134518049838448,12.06502439552274,1182.050010855207,675.4487897338424,1056.94723838062,380.3770658769782,19628,114227.2471149934,서울특별시 중구
서울특별시,용산구,2010,245622.56053204468,19.10810125373153,15.052107902392525,2318.948779421542,1088.3275085922326,1788.7058107430653,529.6927103397799,37318,208116.34529607906,서울특별시 용산구
서울특별시,성동구,2010,309549.2059196404,31.045038079763668,20.024305836781792,2889.608234453943,1227.8869959570256,2307.8083108827955,673.0571772636328,51562,257874.78411497799,서울특별시 성동구
서울특별시,광진구,2010,375763.55476838275,41.99578163003692,22.023383072621296,3369.4292466082084,1291.7578249854955,2673.408743953212,811.5414586849963,67422,308264.5856438531,서울특별시 광진구
서울특별시,동대문구,2010,366914.3533531161,36.02023813859165,21.020220226203644,2883.7150217294147,1740.9799485400329,2303.8333351032284,906.7214402361761,60098,306752.30796900427,서울특별시 동대문구
서울특별시,중랑구,2010,427295.15312464326,33.038479754125895,22.01533194607943,3570.2792066925826,1835.6399925401038,2693.65040151719,1148.5203911318577,75870,351430.7727691964,서울특별시 중랑구
서울특별시,성북구,2010,488371.84149703436,54.9147818414969,28.97559785958726,4404.02424658901,2015.4989913544568,3208.529912846753,986.2689609981771,84496,403947.7741808271,서울특별시 성북구
서울특별시,강북구,2010,346880.29011499416,23.104807908010372,14.067100903310381,2805.9656333200514,1636.2538545044258,2144.881063128495,882.1572389043794,58175,288595.481126066,서울특별시 강북구
서울특별시,도봉구,2010,368602.830404997,29.086338368303664,23.026408638471448,3161.5125644621453,1551.0817270236964,2113.1819617703577,852.4339976987594,70786,297754.2498017912,서울특별시 도봉구
서울특별시,노원구,2010,610107.153055029,70.83694820892659,41.91289982372756,5288.918727196454,2581.9613575378944,3505.982624227645,1188.4428729156994,131935,478470.4017931984,서울특별시 노원구
서울특별시,은평구,2010,487614.55112616473,44.97684586788877,28.981262832054366,4092.477278551508,2104.1977267150974,3007.0339808849667,1101.7420860434456,88442,399248.38522778964,서울특별시 은평구
서울특별시,서대문구,2010,324884.9874803008,26.070916631094075,18.03629470145154,2717.5557770184946,1397.8361090697265,1998.3610244940564,661.0130485076716,55987,268811.05694111955,서울특별시 서대문구
서울특별시,마포구,2010,391934.92286620266,32.051970586184076,21.02678368167808,3823.727208544479,1476.6342053085343,3112.103799540748,772.6171474831204,63925,327943.8982448669,서울특별시 마포구
서울특별시,양천구,2010,499578.02803334245,47.978421994648684,28.98904949757313,3679.808197143526,1699.5832397339682,2554.979601442873,980.7071485735804,113428,386326.3027009682,서울특별시 양천구
서울특별시,강서구,2010,573344.5377802727,46.992547018239485,35.957019573711314,5710.890941593632,2326.400204115174,4239.826164205381,1259.3211585097622,105485,467980.2631746827,서울특별시 강서구
서울특별시,구로구,2010,423676.34916896035,32.05937400301572,23.017445145552525,4765.461479305894,1606.8465095571366,3468.759739172913,922.8793434391607,70612,353019.1481008987,서울특별시 구로구
서울특별시,금천구,2010,246073.52457014946,17.14250982863786,18.04608422158835,2012.3371331040798,1024.8394391651022,1711.1637449158122,688.1462585755842,42806,203074.04626015504,서울특별시 금천구
서울특별시,영등포구,2010,406884.7718578487,42.0033893549201,23.017952149934136,4286.032257140039,1639.8130392909272,3280.7694579861704,917.9356560800222,65287,341523.4211339313,서울특별시 영등포구
서울특별시,동작구,2010,402717.0896970015,31.051664719266693,20.028447884588676,3845.7912882865758,1489.384645044413,2998.015233666099,696.9612084512152,65825,336840.6527245459,서울특별시 동작구
서울특별시,관악구,2010,530770.6037891072,37.02226627142048,22.018694660698475,4733.209201844179,1986.6571557024126,4356.809494353963,1084.911137709336,77938,452837.5962589428,서울특별시 관악구
서울특별시,서초구,2010,434713.64145278564,23.102191672547107,22.02524844624662,4401.183089068208,1275.7991716893976,3003.8157451408183,720.0724272643056,83618,351099.23969730147,서울특별시 서초구
서울특별시,강남구,2010,569326.8657068177,33.043683948695545,29.98008578880878,4831.381591224963,1640.7538900377428,3632.1125092952484,975.6289865046942,113377,456123.0707840818,서울특별시 강남구
서울특별시,송파구,2010,683953.7300874295,46.971672350950406,36.944119500083225,6735.8205411458275,2202.9036328132256,4808.306901433214,1232.3345319968103,133701,550523.7804213712,서울특별시 송파구
서울특별시,강동구,2010,491588.51528464386,37.02390945562299,25.00889064262977,4643.190020675788,1756.339807837673,3470.5164258291156,998.5655078655573,93125,398516.33663485287,서울특별시 강동구
부산광역시,중구,2010,50242.05102322485,2.1029085149594624,5.0631613492480465,361.02856937466026,384.1714689960053,297.50102350636405,147.63474639017934,6794,43292.618968309565,부산광역시 중구
부산광역시,서구,2010,126339.1085083731,12.038165299954501,11.024186737913107,635.2530853024942,885.8415306348954,669.0815606788665,321.4957591141984,20179,106091.47563516563,부산광역시 서구
부산광역시,동구,2010,102247.97125826548,10.079894167358944,8.061318334667437,633.7534679673042,840.5817925503253,527.5006827688287,263.34511644087206,15042,87054.45611521223,부산광역시 동구
부산광역시,영도구,2010,147134.65582680108,16.033037358865002,14.018544585600976,897.9509214675236,1143.1796988666629,802.1170154396439,390.39527499523655,23487,123568.21373511975,부산광역시 영도구
부산광역시,부산진구,2010,394914.3893048718,44.88576050797039,31.928664659683083,3261.9717203010428,2287.3408315727306,2383.0673278126883,794.3421416467355,66621,328427.5888636529,부산광역시 부산진구
부산광역시,동래구,2010,282563.9735251983,27.989893842076224,21.991935162563234,2010.4705940731085,1371.602525800298,1389.8882046720803,552.7726273425446,54555,228058.1478589326,부산광역시 동래구
부산광역시,남구,2010,298031.9309505588,22.00720484996336,19.9880852816581,2432.0394981299332,1588.071593538058,1590.1085490115443,610.2708884343814,53215,244889.45750807138,부산광역시 남구
부산광역시,북구,2010,311692.24485744705,30.975394115287028,25.97301580741187,2363.830765541974,1448.397644825568,1698.6529134758637,638.0833275731252,66336,245494.89511357833,부산광역시 북구
부산광역시,해운대구,2010,425695.8322094101,36.93822540778034,31.932841958631197,3359.8530378556707,1966.1890931022895,2291.7671078030803,880.9512203291644,89183,336757.0897105826,부산광역시 해운대구
부산광역시,사하구,2010,357979.9160444077,41.90591472067602,26.956738316092093,3045.97246326053,1833.6030136723575,2266.651931208199,792.3627803945433,69512,288621.8089890615,부산광역시 사하구
부산광역시,금정구,2010,255359.81881518188,26.009230580691256,21.00182709293347,1633.751612973424,1447.0935815907767,1192.0200112029684,445.4074224893295,47905,207462.05359972233,부산광역시 금정구
부산광역시,강서구,2010,63654.49694962802,16.074222407566527,17.03288127143775,617.1179515649924,463.63634536309183,454.6165773993067,144.24559372209828,9420,54009.17758959737,부산광역시 강서구
부산광역시,연제구,2010,212892.91702274574,15.063042032852602,16.02421649009373,1636.7568342013437,1085.437315714105,1235.9161137202982,422.563442939716,37948,174901.90238869324,부산광역시 연제구
부산광역시,수영구,2010,178621.35361733046,22.015221322782264,10.05226646029239,1267.551936172029,1001.7184487618063,956.2406508046919,368.82348715844506,29548,148988.87198657938,부산광역시 수영구
부산광역시,사상구,2010,257726.59701103764,29.98189045308995,20.997336655721107,2184.4847635812257,1333.6711925420798,1691.2799261602054,613.4746148548331,48525,209223.12252474276,부산광역시 사상구
부산광역시,기장군,2010,103309.70125730158,19.050081303230346,16.030023420897233,1081.7849145450782,628.4945854223585,752.3960461326865,260.41409852491006,18728,84432.46340530296,부산광역시 기장군
대구광역시,중구,2010,79331.42136511102,13.169572401909493,10.106389466118737,539.1880574701702,545.7458131730356,453.1657157148004,201.60484530480045,11165,67803.69554731125,대구광역시 중구
대구광역시,서구,2010,225189.1935582379,18.149508547448477,17.06766853835127,1306.3362952137138,1340.8869876879367,1233.912198356456,621.1754649152115,40098,184915.43877173972,대구광역시 서구
대구광역시,북구,2010,451437.99804585305,67.80317238532541,37.91785143339245,4268.3267430032265,1936.4150787046574,2476.831732099857,907.0088784123667,100292,351398.6250145063,대구광역시 북구
대구광역시,수성구,2010,460870.8328767743,42.96303520394774,32.95194754702162,2793.4116061818145,1926.3889526027535,1765.9704873129087,708.0448903173445,114551,346649.24368009914,대구광역시 수성구
대구광역시,달서구,2010,605211.562147899,73.792764614987,50.857396847724424,5386.283581688432,2394.0215371878026,3355.344667373833,1112.9013003533387,139373,466291.7127921961,대구광역시 달서구
대구광역시,달성군,2010,179320.56955423552,36.0066799331443,25.004506587428093,2098.4425532996984,968.604144059887,1125.5059941746938,386.71636066429795,37245,141977.77627112437,대구광역시 달성군
인천광역시,중구,2010,93962.61278650907,13.132200045160738,12.055331993542277,907.1670406413995,581.2558801834645,664.8629348973296,320.05304336551285,15436,78289.5107811162,인천광역시 중구
인천광역시,동구,2010,80851.4816686706,11.147950628965928,8.081966502788555,764.3874570066367,498.8936241957245,526.9501849426384,182.00002999294512,13286,67308.4103666582,인천광역시 동구
인천광역시,연수구,2010,279632.54585313215,33.065005626401486,20.034490156955886,2316.1682444523576,1030.8634377369547,1517.6271487911654,612.2660367702133,68263,211345.9217984045,인천광역시 연수구
인천광역시,남동구,2010,473029.23443872656,67.89706225792366,32.97737383697364,4648.772478871358,1875.193588121465,3085.823691208842,1286.1312225457689,99365,373760.3808894339,인천광역시 남동구
인천광역시,부평구,2010,566665.4054421663,68.89927557633494,41.933851581597295,5323.522565682546,2383.7599519120854,3540.644875519853,1483.2866966127447,118245,448602.81686151575,인천광역시 부평구
인천광역시,계양구,2010,348226.5894789324,39.065777530746495,26.023809585052806,3399.374521948259,1235.2733076403958,2211.191335663837,926.386266916898,80106,268087.7913732611,인천광역시 계양구
인천광역시,서구,2010,407923.58839447197,69.88362908795982,34.96645310822078,4042.651661854758,1514.0132091877335,2541.792453438793,1077.053651150887,94084,313928.31439816154,인천광역시 서구
인천광역시,강화군,2010,69173.7519833189,25.30837207173219,22.134773984317494,373.75028474941547,723.2760630842073,314.7185108916569,121.90888305844388,9950,58737.993304328746,인천광역시 강화군
인천광역시,옹진군,2010,20353.298920411587,11.156973104127106,6.096651247916933,167.5562286398456,155.03844174173108,130.72504477164128,49.889012129283216,2371,17642.922719487757,인천광역시 옹진군
광주광역시,동구,2010,105253.70256590418,15.15959139983748,11.081107494583584,663.740518831496,719.7517068600147,544.8090559972703,249.47259604572295,17967,87069.3068611563,광주광역시 동구
광주광역시,서구,2010,302865.5263143344,51.942926321679586,26.988844684114394,2710.8228725674885,1253.6606294980181,1749.7590895072603,629.2569399255808,73185,229786.97635763176,광주광역시 서구
광주광역시,남구,2010,216916.52810968718,36.01910358458864,21.013493360601984,1725.6517023818133,1166.685378475456,1150.7755358742081,414.3578255038887,48288,168611.7157627045,광주광역시 남구
광주광역시,북구,2010,465488.01233629574,80.76615867911737,44.87985855274343,4303.975285848287,2029.712576280666,2591.5031373094507,963.174348873713,107857,357953.49484426033,광주광역시 북구
광주광역시,광산구,2010,362356.54738316167,63.85671841664718,40.90444345400155,4554.087432476432,1357.3442751739137,2517.467883476408,742.2426350679635,94013,268609.22690898017,광주광역시 광산구
대전광역시,동구,2010,248887.45152596798,38.01855367206072,23.011911007314033,2312.5288160455075,1383.7783696469698,1629.6935531275603,612.7370935998649,45875,202957.82182962852,대전광역시 동구
대전광역시,중구,2010,265867.41291334585,39.023836055959215,26.991001168917734,2281.48766986466,1396.781148458334,1596.3626169851461,636.7248796977216,52699,213135.116686463,대전광역시 중구
대전광역시,서구,2010,498440.4098615302,71.8477307866714,35.94816305446864,4588.9271209708795,1746.3733059841134,3072.9814697244183,958.7187448414694,117219,381543.81344046735,대전광역시 서구
대전광역시,유성구,2010,281884.2320856545,53.976960967432404,31.981191128062694,3199.6749804840724,914.0904581335435,1828.582989550637,463.0502247733416,67011,214849.9648395607,대전광역시 유성구
대전광역시,대덕구,2010,208081.13875565666,34.07595162086425,20.044323165161593,1926.1415504216266,870.3595240102352,1219.6118046297331,516.6778561134249,46715,161255.33950935313,대전광역시 대덕구
울산광역시,중구,2010,232975.91747064717,29.047328312556527,20.02315155693522,1860.6043612518633,986.3411828927574,1476.8964699256583,578.8371314073108,50836,182107.60793812806,울산광역시 중구
울산광역시,남구,2010,343435.85589866736,44.93730090726712,29.9559595548506,3143.401497663733,1155.367823496633,2229.727140395146,775.5381746991955,80134,263473.6289586666,울산광역시 남구
울산광역시,동구,2010,171140.4246887014,23.077710702684683,16.04476486721351,1981.1758013528608,609.6027056480735,1415.9727296099695,379.94414865445253,35222,135811.39576364952,울산광역시 동구
울산광역시,북구,2010,177855.63015537892,32.015358833431065,19.023037436885648,2284.8787367271734,570.0722736966304,1237.099695162242,375.10436843523183,44216,133581.5908248368,울산광역시 북구
울산광역시,울주군,2010,201181.23176761292,51.91259678037834,32.948950451506,2162.8090265606115,1007.3776147911349,1301.4819910253098,488.3073466432716,43452,157678.78086387433,울산광역시 울주군
경기도,수원시,2010,1074177.1455069478,166.39925247168935,87.70419342842878,11218.317786641279,4030.0910457363134,7608.140775406227,2470.011944141039,243921,831073.002446153,경기도 수원시
경기도,성남시,2010,977320.3855583876,114.62887166427736,65.80053266001694,9707.529335946201,3607.5718065940787,7185.779283442098,2171.3543535733897,198116,779808.1634318888,경기도 성남시
경기도,의정부시,2010,431538.91235293174,63.88540684956922,30.978414604187172,3916.6391139398143,1930.161487782249,2562.4637652971915,1214.125095227873,90338,341294.2461837518,경기도 의정부시
경기도,안양시,2010,620552.171647811,81.8097261473164,39.934519939434175,5852.923096967158,2146.52072837075,4003.5326615482795,1236.110030746256,133819,487018.15731804975,경기도 안양시
경기도,부천시,2010,872786.4573651248,113.65308118639842,61.82598335829958,8504.853422965723,3169.75717293083,5736.299858705136,2099.0021212200168,182639,690669.1754971857,경기도 부천시
경기도,광명시,2010,344368.9627046518,46.98185220346664,23.01981486912365,3917.334866769317,1307.4988684044497,2848.2399294060065,669.3532020359305,68038,276264.92344685714,경기도 광명시
경기도,평택시,2010,419197.29862065095,96.85905239788491,49.98634049282724,4385.883400055491,2010.3233732534943,2713.913292421315,1100.6507458537192,89820,329434.7665563541,경기도 평택시
경기도,동두천시,2010,96589.85933152426,20.123695476796144,11.093285074051789,997.7703985965925,584.9591670200535,643.26098638774,315.04255953572084,18157,78240.16248334514,경기도 동두천시
경기도,안산시,2010,713336.2006574752,93.7834591248034,53.88115036374371,6902.525899782799,2423.3045960979266,4752.466393334085,2120.8952574665077,169380,544392.7975424702,경기도 안산시
경기도,고양시,2010,947223.1793632421,147.47463255859762,76.74976086598326,8255.84574343529,3676.1211262625957,5352.5039014059985,2007.1703625033047,219030,728932.2575848012,경기도 고양시
경기도,과천시,2010,74169.97051938807,7.2067538686274055,4.127553086617674,595.8619968419731,244.2094502963076,380.7453153240334,86.47833133956641,16882,56934.024776147926,경기도 과천시
경기도,구리시,2010,197500.89939454527,33.0352124279226,15.052943371619703,1967.2352857475591,777.3741746506699,1273.5629285675752,500.0880238546947,42489,154836.10716516303,경기도 구리시
경기도,남양주시,2010,563177.6218687701,89.7361719903322,52.853466858992874,5808.755957663792,2399.4287010912462,3216.3069815459803,1362.258399344162,118470,444954.6854494029,경기도 남양주시
경기도,오산시,2010,184456.55487254926,35.304524136791564,20.17816456136711,2642.3688770719164,573.7187227308328,1706.8827446078305,511.84892721718626,37843,146178.11826853576,경기도 오산시
경기도,시흥시,2010,403813.9762530049,57.947538443524046,35.96186660543073,4501.369069937558,1426.5320027752368,2959.1754546730613,1182.7192568492258,93970,309906.4963849706,경기도 시흥시
경기도,군포시,2010,288549.9666435406,43.03748882476729,25.024084547868974,3494.6836382599126,942.2761700880122,2180.9628211632153,548.0559770632514,60693,227725.69489125197,경기도 군포시
