,행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률
21,서울특별시,서초구,2013,436403.07598305144,4858.794426766805,4.509861131592498,32.93632488216409,25.84110825351958,3953.507002988596,1487.831609557131,2934.1787982555284,710.738850774635,2012.9115182952332,80777.0,-1.079021319376358,1.5525661888927547
22,서울특별시,강남구,2013,518281.55540628766,-244.01495443076163,2.911373882110339,40.61371828720679,30.38422832448103,4255.223425605947,1787.078508491684,3336.1565525875494,878.2349307317506,-3096.6570890532475,104852.0,-2.2306876520512056,2.0946034868664096
23,서울특별시,송파구,2013,596028.9577407292,-3122.843206138572,2.138035236490939,50.41928023573153,34.93528228252301,5273.893168548686,2043.8948992830237,3955.2740789930267,1069.1497552964597,-6713.804680607193,120481.0,-3.319135598238765,2.40008874016874
24,서울특별시,강동구,2013,471051.5996272378,-3011.8243582918576,1.9418631951949104,42.43807618700337,27.572713408527267,3996.0881679703757,1898.7338970871654,3087.8112442176207,970.4836844546365,-5393.464051098605,83512.0,-3.732800498268855,1.4518896463268216
25,부산광역시,중구,2013,106480.98649342045,-452.1420676456029,-58.81855673461473,11.174588929218363,11.159050126576213,754.2793658556491,672.931152120444,657.9451635950215,261.9488425364589,-562.5201445954709,5917.0,-3.8908085419071092,1.6797367307009747
26,부산광역시,서구,2013,136064.0546424187,2910.165017286476,-62.824197660361236,21.22948509667682,20.306831876153062,1193.7506296833974,777.2364862716514,870.4810003354208,298.6261323948451,2433.25503554702,17280.0,3.1304880173476355,1.7780424632328293
27,부산광역시,동구,2013,148822.58804990904,-1666.8667058730114,-35.883540710261364,17.773903008386466,13.206744308635313,1036.5522769560291,1011.6890799431765,851.0609171261161,347.6492991195435,-1771.433979585654,12831.0,-4.818072870358885,1.527620130439923
28,부산광역시,영도구,2013,168522.44565031838,-2600.5496771252897,-10.52101666436939,20.33618523511255,16.920815962329222,1066.3310076505059,1166.4086881532162,935.7866192768361,389.5691371520473,-2557.937527074631,19696.0,-5.087735143488572,1.4035757620886748
29,부산광역시,부산진구,2013,349458.74222340214,-1818.040417326054,-5.11784357253081,43.87532519763028,29.885799455963223,2770.667017399073,2052.9009649226964,2293.8641710707984,719.1933743151135,-2636.561811310861,59212.0,-3.860648949749001,1.7955861669007342
30,부산광역시,동래구,2013,278733.45181404933,-987.1889526241273,-3.4730759972471343,33.79697951839537,23.854766331676732,1951.0616808544332,1433.4454928405098,1518.777729648722,559.3987935609237,-1577.3096382484975,49063.0,-3.115661981979136,1.6724927768737168
31,부산광역시,남구,2013,276730.7554114918,411.5843270656396,5.593930306994696,26.121934887459712,20.880260601163112,2011.0021059445617,1517.3751037554234,1521.5432357359318,548.6945025961105,-150.08384491323122,48882.0,-2.3837655969738423,1.8821449871613163
32,부산광역시,북구,2013,288206.716380541,-1800.1666791728721,3.032756187126332,33.08664476479125,26.520102578213724,2282.5593607303845,1427.1556513013672,1767.1000053671028,593.155375025706,-2701.8665162052857,58648.0,-3.7685540091819694,1.4023591758890148
33,부산광역시,해운대구,2013,371621.8374130586,-1488.99603018617,-3.7243553326796057,37.93051939597955,30.22755660653193,2805.1015359667895,1800.1300494730167,2000.135221945555,756.6196758301055,-2602.9686957410036,82002.0,-3.0702099371356995,1.5370314377104073
34,부산광역시,사하구,2013,317964.3226145793,-2345.697615246203,-9.014899426988777,39.127879944065896,26.443222791442025,2592.1557081294045,1700.1210104949614,2012.4145325369996,713.4076726407499,-3351.9963703110816,61032.0,-3.91650507174592,1.1243028047771888
35,부산광역시,금정구,2013,257963.20135567666,-1055.1701299085753,-3.7012135650724254,31.457321397965455,23.355851518225393,1751.9881378131017,1474.5030050562164,1417.2445608000742,529.8767928877579,-1443.3972559500112,42896.0,-3.5873795304963667,1.7432191190478104
36,부산광역시,강서구,2013,136064.0546424187,2910.165017286476,-62.824197660361236,21.22948509667682,20.306831876153062,1193.7506296833974,777.2364862716514,870.4810003354208,298.6261323948451,2433.25503554702,9894.0,3.1304880173476355,1.7780424632328293
37,부산광역시,연제구,2013,245137.712670994,-732.0350580020926,-3.284805234803209,27.600075499957132,21.298411547925678,1890.036575693924,1317.0946432120413,1449.982537321499,513.7478173694005,-1390.728462949258,34550.0,-3.6556424930642564,1.5131917267141188
38,부산광역시,수영구,2013,204239.53685247467,-919.1290973882705,-4.174224244088827,24.788776324216176,14.65585711796325,1476.8311799604621,1146.3592389252285,1236.1817267583672,448.91858724457546,-1341.540518946541,26062.0,-3.814171782388526,1.6790763122127699
39,부산광역시,사상구,2013,251418.73548473525,-2355.3951612620526,-7.000457592710613,32.0283189518917,22.478654774811055,2069.7523852048707,1344.7178248296932,1602.8190383643264,554.6309723538116,-3173.710168034837,40926.0,-4.76601716037844,1.1787376896466482
40,부산광역시,기장군,2013,123233.90952864324,12629.550877235948,9.728328029334154,23.30055006933102,14.869942694591026,1301.686207423035,685.3691294805205,858.6282271290929,274.97908819666776,11985.490929395954,22760.0,9.062715940806896,1.7107986304984122
41,대구광역시,중구,2013,152389.33625645388,596.2715944399756,47.00369127424626,22.6356331972138,15.742842249467795,1079.3059964001575,845.3317158686255,807.7409317081954,303.73348461261344,327.768705127801,10216.0,-1.954332669627861,0.8792516627202756
42,대구광역시,서구,2013,215399.0,-4812.0,81.33823864,23.0,17.0,1390.0,1341.0,1295.0,527.0,-4884.0,33552.0,-6.688544651,1.347
43,대구광역시,북구,2013,406467.9895445808,-2697.548150941466,37.918220968391225,64.77750404595848,35.50861940387994,3375.7423071294875,1877.441630482588,2172.5388751823466,746.6844149735829,-4276.927824801788,92261.0,-3.149231830479512,1.5950876580196105
44,대구광역시,수성구,2013,461004.0,1225.0,0.266432351,55.0,34.0,2634.0,2015.0,2013.0,705.0,522.0,106279.0,-2.579450561,1.552
45,대구광역시,달서구,2013,610358.0,3801.0,0.626651741,85.0,53.0,5097.0,2494.0,3391.0,1090.0,1075.0,127580.0,-2.708720983,1.551
46,대구광역시,달성군,2013,176712.95774598757,-274.06883735472536,19.048319177781366,42.27072339514274,27.885036963653995,1666.013593443654,1125.352063292077,986.2179235330358,368.10928258542236,-863.274350739598,35502.0,-3.8324892085903217,2.402627033141033
47,인천광역시,중구,2013,191550.254432762,6870.9242051350475,34.132999741176725,25.39985482766808,17.11046097993638,1679.617617868917,908.0954615290616,1286.2908029096145,505.28047942007834,5982.5952728867405,17730.0,6.340972399112928,0.088781813404292
48,인천광역시,동구,2013,477543.70249023946,2889.175280888247,7.499189910144266,68.89205981860377,35.07699245084644,4362.796757378773,2016.8145892675182,2979.131331664136,1183.850701579962,257.0426774331249,11734.0,-1.9897985368557336,1.0135153943919282
49,인천광역시,남구,2013,382493.0852000929,-1531.4506780768518,103.90302232314839,44.59683906336699,22.821913829231075,3222.1256970918275,1958.6408908397605,2516.6955292976145,1043.384071056907,-2958.5043916861555,67799.0,-2.890179416532012,0.7178074333892522
50,인천광역시,연수구,2013,327551.1667830561,5915.986601356713,8.3589823399471,41.37327799107901,25.01984466650727,2784.194123481288,1266.003467174331,1885.0814634701233,724.7686665845321,4224.560901020364,65716.0,-1.4724659909329159,1.164729873514122
51,인천광역시,남동구,2013,477543.70249023946,2889.175280888247,7.499189910144266,68.89205981860377,35.07699245084644,4362.796757378773,2016.8145892675182,2979.131331664136,1183.850701579962,257.0426774331249,97367.0,-1.9897985368557336,1.0135153943919282
52,인천광역시,부평구,2013,517494.86859125685,-757.8733902036752,7.996437112544144,67.02519264067801,38.96068820653962,4532.213301929825,2253.7859302853753,3324.018243929627,1201.809767182593,-3218.341994539425,103970.0,-3.5776103500974505,0.5210478697329162
53,인천광역시,계양구,2013,374315.0072355346,1818.2322112347388,9.761237311207354,46.128700976924556,28.279886772342067,3269.3564424790184,1469.2818991265133,2398.57778584555,958.5480854460275,-148.36941661840243,69424.0,-3.6283296141761205,1.0669868249673822
54,인천광역시,서구,2013,466453.40399826807,14707.254547432463,95.46237237896835,73.41897420271492,38.79090061920394,4657.7326073818285,1776.3814908252423,3041.1953537907953,1104.5897671315977,11613.831668477575,101837.0,0.14192366677301002,1.3279624351196906
55,인천광역시,강화군,2013,66735.0,-17.0,-0.025467402,21.0,22.0,267.0,735.0,239.0,148.0,443.0,9036.0,-3.533682075,-0.163
56,인천광역시,옹진군,2013,127001.2407943995,1098.8710743935303,10.299353609142868,22.31869388004822,12.541919793801915,1073.8455546782689,622.5475079995471,821.8725417479505,303.61639565066105,578.7385301593396,2450.0,-0.18905235404302848,0.11640100659135517
57,광주광역시,동구,2013,139972.21427954535,-1832.5609347196619,20.1981898872876,25.5556793539521,15.425873083573904,1110.6043630792465,884.5588280808145,790.927729245796,282.04679835657555,-2099.7248245176556,16029.0,-4.587091768180848,0.6784823981655285
58,광주광역시,서구,2013,280305.118270105,-940.6350784498346,-26.21382993049567,54.06563431099045,27.361787482511392,2297.1064341596416,1290.0629211999458,1632.5608179921373,512.2252486868895,-1991.5509771081768,71240.0,-2.8509193951672054,0.6815467173787075
59,광주광역시,남구,2013,210989.12605096438,-1538.485010178175,-32.94909620495908,41.70875212907076,21.65625622222039,1517.765504044736,1182.028076481201,1114.7656776820295,383.1554563690216,-1933.7028404296161,44901.0,-3.497776897728327,0.8053207894526427
60,광주광역시,북구,2013,362628.3082775538,1130.216157066085,-2.2176994687560945,79.1067999809103,37.115545513771266,2860.528034222078,1751.5356373621055,2226.5926956822364,719.6528124050164,-74.66130628671041,94228.0,-2.669383768698552,0.9003661023456497
61,광주광역시,광산구,2013,321321.40844014735,5291.170958044747,-0.4300016295587845,66.4586570452979,37.117559688829246,3404.226851176969,1299.2219627650832,2027.327572324028,704.7931548127793,3033.640524468254,97436.0,-0.3099620306091328,0.692165743906096
62,대전광역시,동구,2013,232542.98307175806,-661.0562601184779,111.57501267636972,36.777957332141895,22.43747088679677,2083.763767319329,1311.8702007713814,1489.774833554217,510.19957705955426,-1497.5394971361204,43848.0,-1.9373683824725372,0.5143237071158754
63,대전광역시,중구,2013,244866.5854425463,714.6275858808239,111.1516244168433,39.23127243324497,25.179586010752057,2003.5431666751904,1263.7879699420391,1413.4709058848052,518.0102899681556,-116.19180832068291,49582.0,-1.8947483485089776,0.6484921893352658
64,대전광역시,서구,2013,383812.2997429019,1973.169003938959,45.55355150576366,60.6122685405662,29.982175081531587,3482.5211532729604,1435.4735635463294,2428.873662428229,748.7627181828997,-178.6528626455857,106919.0,-2.1040006026735556,0.9588982050575475
65,대전광역시,유성구,2013,282113.5798042302,5540.184186494163,11.300877279548098,60.168360871188604,31.378620213268864,2981.0635531456405,972.1894651589696,1833.8952883177742,449.0632699740139,3435.5860575305264,70273.0,-0.2896637086245512,1.126377836033446
66,대전광역시,대덕구,2013,208129.44417937868,-544.2699337558723,14.28798366488555,34.328747681460946,20.541222536781767,1842.7885779895714,957.9171656395583,1288.523564935508,439.5187678653297,-1473.648147450184,41775.0,-3.0143717304037536,0.6270564812753551
67,울산광역시,중구,2013,246005.33144672593,2063.3908068093488,-8.822336234428871,38.72664289588451,23.05737983229154,2042.3084311441135,1134.9644483925053,1560.9292278069397,579.1251518531781,1079.9467398106617,45694.0,-3.22372139040296,1.5414593712575677
68,울산광역시,남구,2013,329017.1185979937,2778.8788232660536,40.07929768711312,49.616752762249114,30.831806110090035,2954.940606498973,1311.1135140537085,2200.3733674684036,697.5861301245869,995.4045023912089,72987.0,-2.873988623624234,1.6222379071173076
69,울산광역시,동구,2013,202416.1739392073,2822.2118669046527,-21.686511807775883,31.512181463351723,19.586872495588597,2234.087671233492,875.050654810706,1632.8298568751973,461.4457436181239,1380.5253505930082,32302.0,-2.268888161819516,1.4021932756584392
70,울산광역시,북구,2013,210037.83055894775,1947.9012765365821,-39.87241852476885,37.64983620593271,21.814486553118723,2203.4803210200234,864.0183195248312,1373.6246860382917,447.46204106083053,546.5158296154804,42547.0,-1.9853182559016302,1.545952492927949
71,울산광역시,울주군,2013,219348.77608554903,1301.1989873726297,-1.0610863802988302,49.18848890698989,31.18597451937013,2067.018884948808,1180.5348650152096,1354.7946457946662,509.9493348672485,317.9464256684046,41878.0,-2.0966919674034563,1.3425899588614607
72,세종특별자치시,세종특별자치시,2013,122153.0,9036.0,7.98818922,25.0,22.0,1111.0,812.0,743.0,240.0,8696.0,21675.0,7.701863354,5.498
73,경기도,수원시,2013,928403.077319277,20118.78400938956,5.479126394182423,143.97741102334908,76.36750076898582,9069.564439687067,3581.8310002488847,6482.711455846456,1979.6072220867954,14105.840803758716,238154.0,-1.1148154324295505,0.6552948078702843
74,경기도,성남시,2013,813745.8956845474,1144.635265718595,3.2471910115521876,99.94674934335254,55.960636897942095,7309.941696802341,3244.9305222102435,5772.3930780876335,1719.2270360582727,-3336.634030288721,181735.0,-2.9095462926440328,1.271125127558813
75,경기도,의정부시,2013,429328.6852368109,1838.84520806756,4.20731206648711,59.59014015243843,31.66849177969407,3354.010964376771,1897.9686843773488,2492.680061083663,1040.1946228569207,207.39437281025315,84395.0,-2.1936336798744493,0.49096563487349293
76,경기도,안양시,2013,544858.1904841998,-1990.8255841183664,3.5799443338553205,75.2543726822211,37.66524155105061,4694.2420262947235,2037.4637614050268,3532.2504652445477,1039.8985584997683,-4978.632618646423,118874.0,-3.7830843489828276,0.979070094433878
77,경기도,부천시,2013,727614.9824017639,-3780.723899077988,8.513846348610503,98.74032624443224,52.545406068620935,6136.946900823746,2937.412588731974,4759.567352937589,1694.5339850059809,-7339.295931983538,162389.0,-3.4680780091924035,1.2067265836507977
78,경기도,광명시,2013,372873.22543208813,-1565.9891283359823,6.9254281696300195,49.5430668221683,25.677462817412877,3647.116815831409,1445.3856148015834,2551.144647513065,758.0197110137271,-4048.289579815116,66586.0,-2.0728995748426864,1.0161191584460183
79,경기도,평택시,2013,427994.31501934805,6652.5263270792675,1.5510269621494275,89.54895241846093,48.13296203951289,4135.4910722510385,1990.4534808471626,2907.0646349634903,1135.899161503743,4243.826763139866,88956.0,-0.43810734273153834,0.9738014527698655
80,경기도,동두천시,2013,187605.99457360958,742.3870860404799,4.371815577256145,29.512857512207265,17.437510474376516,1571.349034440881,986.8199598782014,1146.9857466472713,525.6855249913051,77.11026211136611,17694.0,-1.5020821357715886,0.25966988561676535
81,경기도,안산시,2013,625098.1952078776,-332.8637291682759,4.387303886789897,84.16338253139861,47.76616721688658,5423.230959621128,2297.608977742888,4188.7724958988065,1833.7287828670962,-3845.6784476152775,154717.0,-2.996632768173699,1.0219832357414285
82,경기도,고양시,2013,812510.0056884062,15109.568843444933,9.57906805697333,123.01413092389609,65.87958039940027,6335.567748632861,3363.605944007397,4595.58730324319,1701.80964887469,11832.685589182956,207475.0,-1.8079567616938923,0.4564157633990012
83,경기도,과천시,2013,181590.5644995757,31.382684543918856,3.5011439604947574,21.670334154416345,12.424671032018551,1549.7120348589137,700.4782389155887,1147.9798926212861,348.2873593138003,-904.569049431961,15007.0,-3.797809757592697,0.8540181987900557
84,경기도,구리시,2013,260564.96573615522,-1624.0809512331996,1.8248916937054869,37.20076955717464,19.67551059919355,2230.063925694,1021.0005914955651,1564.2362323790696,563.662336512793,-2933.5231075450292,38186.0,-3.5428591866813357,0.7247706906897342
85,경기도,남양주시,2013,554381.225373698,13394.269619842293,5.321657911051441,82.29544051339379,47.76841546429556,4894.13446655316,2352.531071279732,3159.655811359919,1385.5599634838438,10624.273974441818,125394.0,0.8143579442937936,0.8166295694608113
86,경기도,오산시,2013,278255.77400401677,4597.529719713659,5.523967513570177,51.890964416008075,26.135164255296083,3105.1333097079664,1016.0456843662151,2004.7579892209792,674.081371684252,2343.231555558421,41362.0,0.943111659377379,1.0594098115694974
87,경기도,시흥시,2013,404770.58900781156,-1374.7954705198933,5.029225560733666,58.39812828423704,34.790147295081255,3599.422776920442,1499.06950909124,2568.9831706084847,1135.6473031486082,-3722.6188542148047,86811.0,-2.9088895126416783,1.0923217028815797
88,경기도,군포시,2013,329447.6710201681,227.405951916526,3.76404009427807,51.02999317004546,27.902670371295407,3353.998583088818,1150.7857275505578,2215.763549456327,658.5961594484503,-2093.398324369204,56079.0,-2.756005170462281,0.9295068572487887
89,경기도,의왕시,2013,251324.1564461145,4257.386507817133,5.921943963616308,34.84728519257865,19.893327948714848,2347.078402534348,978.3476131504789,1625.9696688208594,520.8089888624557,2691.76202695608,30365.0,-0.8304098296672393,0.9720449317112341
90,경기도,하남시,2013,235490.88409113287,-329.92165476592606,2.4606858128459184,32.03699852141039,19.24729683584165,1939.2207870291704,1020.3269381121979,1424.5422334966602,550.6765464903339,-1366.1228314514096,24959.0,-2.4362486276528847,2.9250678741488483
91,경기도,용인시,2013,785450.1629336583,18532.27471555351,5.509317466711683,127.89056022114535,79.5784765777231,7465.545954127904,2842.744797607185,4740.530377672966,1495.6505199798255,13558.65035597318,199298.0,0.5658985951381105,1.108170070902409
92,경기도,파주시,2013,406916.38340686593,5955.780250924744,7.513911981840322,80.99233774535531,49.39375670834399,3840.437807770177,1899.1219257349148,2522.633811227721,1011.8406920109522,3799.598837469577,78285.0,0.1525488075711081,0.23101482579207008
93,경기도,이천시,2013,277756.0393712865,1440.934448728341,0.2064399218378174,54.84474459943721,33.569661814490395,2606.990991210271,1315.4613391136054,1816.7912903778274,658.6678850038954,27.375733675333926,41447.0,-1.1426525792915119,1.1207284099611527
94,경기도,안성시,2013,244369.3143213011,1817.4723731358417,0.5634622110855021,55.95182942245075,35.796836526381135,2333.4410673045672,1283.8060770103266,1575.5243583126403,612.1065653526878,660.6498857956487,33696.0,-0.7794598126493419,0.9083237641991315
95,경기도,김포시,2013,349757.84432202805,18096.09461495676,14.766161563356496,67.22967963177537,37.20336111160425,3237.1135971994267,1440.2390147323572,2162.086259047613,772.3581345055436,16102.61737963308,60107.0,3.1562777200437075,0.4216306478958495
96,경기도,화성시,2013,499649.65937674174,4032.4532727841342,5.073688041135263,99.68473042613066,58.356646923563105,5717.095486502482,1829.8880037329732,3351.797407653923,1116.0229396231464,-111.19598367604644,109618.0,0.8890355922940664,1.2207505736775857
97,경기도,광주시,2013,353938.50552635477,8298.638845562664,5.397561651664745,49.47601130369597,31.347360306105394,3312.9896350705617,1527.6922172358043,2356.268204341841,894.2757852989135,6351.968976845852,51893.0,0.5140882519133163,1.17266727861834
98,경기도,양주시,2013,554381.225373698,13394.269619842293,5.321657911051441,82.29544051339379,47.76841546429556,4894.13446655316,2352.531071279732,3159.655811359919,1385.5599634838438,10624.273974441818,39478.0,0.8143579442937936,0.8166295694608113
99,경기도,포천시,2013,222717.7781691055,-299.1035029101143,3.1345088215047987,43.48452824585102,31.270006483540474,1687.2088435767907,1262.0386268829586,1339.0384151195376,599.0783931157865,-833.0981635659232,28740.0,-3.2716353244089476,0.2900509251939439
100,경기도,연천군,2013,129744.34183298773,498.4258914664233,-0.41819867137483585,23.880305717005623,17.970783256754864,1095.0126833497857,766.3285220818713,747.8030475159737,329.6329275756488,123.9348644594279,6888.0,-3.8928721878468004,0.2564926593113044
101,경기도,가평군,2013,140618.7195314174,345.7833486312002,-0.005005111311330111,23.814673103426962,17.682935124648484,1055.9294532924212,815.0768017622913,793.7349086951896,318.5141008735508,28.87185126912017,9316.0,-3.204182613155251,0.48538124079317485
102,경기도,양평군,2013,202746.23678700934,1744.6853618030123,4.092986222795625,35.65662015228092,25.65032654031368,1576.1016597761147,1140.2959395539103,1152.0806839805164,465.86866329849255,1197.5547091538785,15951.0,-1.1811561151915855,0.8163302581014016
103,강원특별자치도,춘천시,2013,221840.55401451312,1161.0547937426268,0.512655524356725,35.141495775795825,33.00785394288704,1723.9145322416305,1349.0109248171236,1172.5355829024643,532.9104626089274,710.0419521731708,53001.0,-1.8189143617190568,1.3992720576197353
104,강원특별자치도,원주시,2013,309385.3394972752,2035.7598545815172,0.6257867530087234,62.948886076738624,44.57541112303825,2487.671524480603,1700.9931479183444,1703.8170624353056,801.9977163778341,1131.1341295128802,66383.0,-1.810202659620932,1.606719086107735
105,강원특별자치도,강릉시,2013,171264.09934501708,-549.5773975339993,-0.19705441836382517,33.0905248427881,29.0248624365535,1152.65554895483,1175.66547034884,814.1704118784008,418.69875523705144,-543.2799382690249,40758.0,-2.047486186816648,1.2351843251313726
106,강원특별자치도,동해시,2013,93466.70472484386,897.7294243323743,0.9924346674935298,21.664578530110102,15.947932837889983,678.3759165709849,661.9028977755412,459.5962264665569,240.72504471873893,870.0688570028456,18273.0,-0.46264461047910166,0.4542345702062761
107,강원특별자치도,태백시,2013,50637.10352172172,-446.4625145801861,-0.9215684604411924,15.678905439495262,13.51801779366844,337.85082277987266,381.85487487499046,240.2451379675033,116.78319856052897,-400.3540634906294,8164.0,-1.7113265082363556,0.18080954339181857
108,강원특별자치도,속초시,2013,72543.98854155617,-324.74023432021784,-3.9722357958438708,13.24621473010342,13.113139092067888,512.2120432257893,499.4584890967135,373.51759041788455,189.29031220482958,-352.41126734158905,15914.0,-3.751221682195748,0.47451454714976304
109,강원특별자치도,삼척시,2013,79015.90425489619,533.6259733220263,0.6896529419461089,19.20362749451324,18.279466350008246,505.31510097975433,593.490246785797,362.9843661591613,175.8897131835317,606.5713034050966,12966.0,-1.193165474049769,0.7505672283033795
110,강원특별자치도,홍천군,2013,124105.30747421658,1930.527423065343,1.3555811638427733,32.52907302600596,28.785219962991228,925.2815698832363,848.6713473903937,638.0012310461382,291.42829126007257,1796.5890614729308,11302.0,-1.2249212416201045,1.1856369319556774
111,강원특별자치도,횡성군,2013,117630.62070726542,1379.119613616924,0.8593266534158761,27.48070852134307,23.941390008925886,864.1211203343395,792.3340840293858,620.0253123418743,287.00708987398616,1255.6210929894407,6765.0,-2.199412357899906,1.3429744397998207
112,강원특별자치도,영월군,2013,54154.15806125788,-40.95554810748709,-0.06973979217809796,17.633322942472574,15.043442778958381,301.09679077226434,490.67496106601584,252.63852255912747,118.97841204825464,131.1994600463264,6122.0,-1.9199211418490383,1.1904696199382203
113,강원특별자치도,평창군,2013,58961.6809560867,52.10958874019015,0.08087157351293606,19.493858205049342,20.317776408294105,362.5119657279418,468.56884666849794,288.2612326937582,136.24994656945083,140.79343793736905,6468.0,-2.72831299021731,1.6427731213233312
114,강원특별자치도,정선군,2013,50403.2979270175,42.235739384669714,0.11248115134081461,16.67563776196269,16.581665178995777,292.462210169651,416.2749218397903,260.4973830802415,133.074711439364,151.4414779969022,5406.0,-2.167574232706078,0.99044768248893
