,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2010,232512.76714797315,23.836316336256843,17.320714083860025,1827.3644457766782,1048.2681073666,1474.4813682645283,527.0544935609084,29164,190969.82149515618,서울특별시 종로구
1,서울특별시,중구,2010,207541.34740000495,21.15063868791732,15.972169677525198,1871.7788286692532,926.1911988108703,1503.3755881598108,515.0550431277832,19628,172355.09427446063,서울특별시 중구
2,서울특별시,용산구,2010,288707.9681695834,25.61574753878938,18.238301163732874,2716.682471928165,1218.4973209287566,2050.7089672349753,625.0405938599032,37318,240475.48668684583,서울특별시 용산구
3,서울특별시,성동구,2010,333097.76732743153,33.91875578282738,21.611005912388265,3083.0498856021995,1327.3192316515167,2391.411876618002,729.7058529220909,51562,275219.5144339473,서울특별시 성동구
4,서울특별시,광진구,2010,389001.5703809793,42.170601703615226,23.621717664648557,3541.8701760490876,1382.8330653660769,2723.1395369754964,838.1086501875146,67422,317564.9995610029,서울특별시 광진구
5,서울특별시,동대문구,2010,371325.9859969552,37.345996485837446,22.302235866533863,3082.0214480868594,1669.9789268917725,2389.340632684641,885.284533306759,60098,307798.14657997596,서울특별시 동대문구
6,서울특별시,중랑구,2010,415505.7942010927,36.158676611151904,23.405086620094817,3585.289542232012,1747.7209754021985,2656.9342917482436,1061.994229695444,75870,339932.4313935543,서울특별시 중랑구
7,서울특별시,성북구,2010,453501.7886506869,50.262045892439794,27.752669965623795,4106.145065348897,1861.4054731772924,2992.3324503900535,940.5439195047023,84496,373423.3306750894,서울특별시 성북구
8,서울특별시,강북구,2010,363633.9247004286,29.6097054819665,18.18511899932995,3077.6842917966856,1633.0261513565363,2289.0544917862235,885.3133090207311,58175,299402.53711031337,서울특별시 강북구
9,서울특별시,도봉구,2010,382460.7748550121,34.49806606227095,24.736205315875903,3353.143128432249,1595.397865105246,2278.864858602545,872.3824854672941,70786,308384.7524117717,서울특별시 도봉구
10,서울특별시,노원구,2010,541250.4178281026,61.76985079067609,37.04976353388106,4749.760040552984,2272.9208251077102,3196.0789401526326,1093.0610200541062,131935,427310.56983437727,서울특별시 노원구
11,서울특별시,은평구,2010,456945.14035071456,44.05746900859997,28.142358772927537,3943.0200014335405,1934.0422935087424,2882.0332778579227,1026.4058591119237,88442,373109.1009710771,서울특별시 은평구
12,서울특별시,서대문구,2010,344823.9473638328,30.760647782330288,20.47826986590135,2995.6041267221617,1446.3231967103782,2194.8480638545725,721.9286177098923,55987,283458.07198622735,서울특별시 서대문구
13,서울특별시,마포구,2010,394193.424152793,35.28134314715817,22.738148110717628,3799.975958242638,1508.031113083112,2988.098681008657,805.3559591659417,63925,326605.5314223328,서울특별시 마포구
14,서울특별시,양천구,2010,472671.30109294114,46.96871550897994,28.544615890716894,3777.4031813027045,1669.5342382318042,2655.0940944651757,959.9096746307785,113428,370089.4856133784,서울특별시 양천구
15,서울특별시,강서구,2010,524354.3417130287,46.72436752432137,33.58258167840103,5159.267573214022,2105.989295081955,3796.142267204518,1154.9340140179042,105485,426606.6585675501,서울특별시 강서구
16,서울특별시,구로구,2010,418405.6048874094,35.8969994179016,24.288267017028783,4494.008028592304,1593.85691800137,3263.9819357295355,913.1345670764687,70612,345339.75443494564,서울특별시 구로구
