,행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
0,서울특별시,종로구,2023.1287633839086,235581.02333881435,24.399352587389558,17.64742850477047,1856.8187276124047,1062.9428452945533,1491.6436394703096,534.0441055207708,42230.14073874746,193350.88260006683,서울특별시 종로구
1,서울특별시,중구,2022.8266158492456,210504.84175150562,21.702586252401524,16.29365845639946,1900.2089969496233,940.5299874863223,1519.891884588932,521.7650934994724,35853.26560064435,174651.57615086125,서울특별시 중구
2,서울특별시,용산구,2023.5729660730374,291806.1797339513,26.191370563764693,18.571331142641153,2746.2128094564337,1233.5113420770235,2067.966258422442,632.1148383300775,48928.905347597596,242877.27438635365,서울특별시 용산구
3,서울특별시,성동구,2022.851255217959,336021.2025109945,34.47644154515595,21.93863997564384,3111.0389132244436,1341.6825807854368,2407.5498667343527,736.1907112841803,58542.26474235232,277478.93776864227,서울특별시 성동구
4,서울특별시,광진구,2033.739680255119,393626.9468391509,43.13026457732423,24.204221583221237,3586.66267983388,1406.6911042526167,2748.1922977013514,848.7538073005034,72477.225604766,321149.72123438475,서울특별시 광진구
5,서울특별시,동대문구,2022.9934445040917,374318.0145775468,37.910740258016,22.63370309184592,3110.5537201787733,1684.6728345219728,2405.7802415945357,891.9768086150029,64204.33411486011,310113.68046268664,서울특별시 동대문구
6,서울특별시,중랑구,2036.5574663136567,421089.978532418,37.22985609528721,24.05859801549196,3640.2413410045056,1774.983500883931,2688.088955527909,1074.9367197596764,76803.8247357614,344286.15379665676,서울특별시 중랑구
7,서울특별시,성북구,2024.1977191502565,456844.3839296187,50.87895939602167,28.112685381502086,4138.359997308758,1877.4439705244142,3010.9844610018613,948.064772071602,80826.71702943559,376017.666900183,서울특별시 성북구
8,서울특별시,강북구,2029.0628374745675,368188.5141029548,30.425751944024153,18.662320934510017,3122.204359361646,1654.4128594791828,2314.7054095269323,895.7720672444352,65234.14310676301,302954.3709961919,서울특별시 강북구
9,서울특별시,도봉구,2031.996884050507,387812.75185480306,35.44112230471342,25.290059769907952,3406.0004372807116,1620.135348221427,2309.1079275083766,884.7634639094041,75244.0721202254,312568.67973457754,서울특별시 도봉구
10,서울특별시,노원구,2029.7749553894857,546083.8940775973,62.63403143891967,37.55559541341946,4797.158269571205,2295.470908880018,3223.31459594035,1104.0733460037818,115004.08618148047,431079.80789611686,서울특별시 노원구
11,서울특별시,은평구,2026.1795129569155,460779.49967322656,44.73858627313992,28.53454734724863,3980.155688837252,1951.9634021889733,2903.812948674016,1035.3261771387376,84682.96845233275,376096.5312208938,서울특별시 은평구
12,서울특별시,서대문구,2024.0623345679949,348103.8095120486,31.351906132157215,20.81856671066299,3027.2335468903657,1461.7942698281072,2213.372416400213,729.5187568588855,62095.26996498017,286008.5395470684,서울특별시 서대문구
13,서울특별시,마포구,2024.5339707444225,397555.61760619166,35.88312542632588,23.082144452273948,3832.341793269009,1523.8210468368104,3007.2597339605,813.2024118855352,68333.24578649935,329222.3718196924,서울특별시 마포구
14,서울특별시,양천구,2024.7016868379199,476026.6928850182,47.55984892919109,28.877783743140128,3809.3037820712175,1685.155861680998,2674.2422615777277,967.8577317106635,103325.27741934202,372701.4154656761,서울특별시 양천구
15,서울특별시,강서구,2027.1151098882829,528302.8563492754,47.40858721570564,33.9681742017639,5197.327598886786,2124.219288166672,3819.096665431127,1164.351832211159,98613.26099812168,429689.5953511537,서울특별시 강서구
16,서울특별시,구로구,2023.9646575977897,421569.15150605055,36.461396761670336,24.609125701481428,4524.181256698882,1608.8241773246154,3282.0587682836285,920.5745581507738,73766.34932395749,347802.80218209315,서울특별시 구로구
17,서울특별시,금천구,2025.9003170429464,298675.90857379726,26.547413713537996,21.395839700163382,2634.7752041756285,1204.704336465645,2070.1318028313885,760.091737213914,54777.08327209136,243898.82530170583,서울특별시 금천구
18,서울특별시,영등포구,2023.7622144015477,410807.9682264576,42.93974457396704,24.54087972384519,4189.075784937729,1636.8293265418924,3151.643620633052,917.4034445997439,70061.06046162185,340746.9077648358,서울특별시 영등포구
