행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),행정구역
부산광역시,해운대구,2025,366099.0,34.0,33.0,1255.0,3103.0,811.0,605.0,49929.0,부산광역시 해운대구
부산광역시,해운대구,2026,359694.0,33.0,33.0,1178.0,3200.0,745.0,590.0,47871.0,부산광역시 해운대구
부산광역시,해운대구,2027,353394.0,33.0,32.0,1106.0,3300.0,685.0,575.0,45946.0,부산광역시 해운대구
부산광역시,해운대구,2028,347207.0,32.0,32.0,1038.0,3402.0,629.0,561.0,44130.0,부산광역시 해운대구
부산광역시,해운대구,2029,341123.0,31.0,32.0,974.0,3508.0,578.0,547.0,42401.0,부산광역시 해운대구
부산광역시,해운대구,2030,335145.0,30.0,32.0,915.0,3616.0,531.0,533.0,40751.0,부산광역시 해운대구
부산광역시,해운대구,2031,329271.0,29.0,32.0,858.0,3729.0,488.0,520.0,39171.0,부산광역시 해운대구
부산광역시,해운대구,2032,323500.0,29.0,32.0,806.0,3844.0,449.0,507.0,37655.0,부산광역시 해운대구
부산광역시,해운대구,2033,317830.0,28.0,32.0,756.0,3964.0,412.0,495.0,36200.0,부산광역시 해운대구
부산광역시,해운대구,2034,312259.0,27.0,32.0,710.0,4087.0,379.0,482.0,34803.0,부산광역시 해운대구
부산광역시,해운대구,2035,306786.0,27.0,31.0,666.0,4213.0,348.0,470.0,33460.0,부산광역시 해운대구
부산광역시,해운대구,2036,301409.0,26.0,31.0,625.0,4344.0,320.0,458.0,32169.0,부산광역시 해운대구
부산광역시,해운대구,2037,296126.0,25.0,31.0,587.0,4479.0,294.0,447.0,30929.0,부산광역시 해운대구
부산광역시,해운대구,2038,290936.0,25.0,31.0,551.0,4618.0,270.0,436.0,29736.0,부산광역시 해운대구
부산광역시,해운대구,2039,285837.0,24.0,31.0,517.0,4761.0,248.0,425.0,28590.0,부산광역시 해운대구
부산광역시,해운대구,2040,280827.0,23.0,31.0,485.0,4909.0,228.0,414.0,27488.0,부산광역시 해운대구
부산광역시,해운대구,2041,275905.0,23.0,31.0,455.0,5061.0,210.0,404.0,26429.0,부산광역시 해운대구
부산광역시,해운대구,2042,271069.0,22.0,31.0,427.0,5218.0,193.0,394.0,25410.0,부산광역시 해운대구
부산광역시,해운대구,2043,266318.0,22.0,31.0,401.0,5380.0,177.0,384.0,24431.0,부산광역시 해운대구
부산광역시,해운대구,2044,261650.0,21.0,30.0,376.0,5546.0,163.0,375.0,23489.0,부산광역시 해운대구
부산광역시,해운대구,2045,257064.0,21.0,30.0,353.0,5718.0,150.0,365.0,22584.0,부산광역시 해운대구
부산광역시,해운대구,2046,252558.0,20.0,30.0,331.0,5896.0,138.0,356.0,21714.0,부산광역시 해운대구
부산광역시,해운대구,2047,248132.0,20.0,30.0,311.0,6078.0,126.0,347.0,20877.0,부산광역시 해운대구
부산광역시,해운대구,2048,243783.0,19.0,30.0,292.0,6267.0,116.0,339.0,20072.0,부산광역시 해운대구
부산광역시,해운대구,2049,239510.0,19.0,30.0,274.0,6461.0,107.0,330.0,19299.0,부산광역시 해운대구
부산광역시,해운대구,2050,235312.0,18.0,30.0,257.0,6661.0,98.0,322.0,18555.0,부산광역시 해운대구
부산광역시,해운대구,2051,231188.0,18.0,30.0,241.0,6868.0,90.0,314.0,17840.0,부산광역시 해운대구
부산광역시,해운대구,2052,227136.0,17.0,30.0,226.0,7081.0,83.0,306.0,17152.0,부산광역시 해운대구
부산광역시,해운대구,2053,223155.0,17.0,30.0,212.0,7300.0,76.0,299.0,16491.0,부산광역시 해운대구
부산광역시,해운대구,2054,219243.0,16.0,29.0,199.0,7527.0,70.0,291.0,15856.0,부산광역시 해운대구
부산광역시,해운대구,2055,215401.0,16.0,29.0,187.0,7760.0,64.0,284.0,15245.0,부산광역시 해운대구
부산광역시,해운대구,2056,211625.0,15.0,29.0,175.0,8001.0,59.0,277.0,14657.0,부산광역시 해운대구
부산광역시,해운대구,2057,207916.0,15.0,29.0,165.0,8249.0,54.0,270.0,14092.0,부산광역시 해운대구
부산광역시,해운대구,2058,204272.0,15.0,29.0,154.0,8504.0,50.0,263.0,13549.0,부산광역시 해운대구
부산광역시,해운대구,2059,200692.0,14.0,29.0,145.0,8768.0,46.0,257.0,13027.0,부산광역시 해운대구
서울특별시,강남구,2010,570095.0,33.0,30.0,4836.0,1641.0,3636.0,976.0,113377.0,서울특별시 강남구
서울특별시,강남구,2011,565710.0,33.0,30.0,4761.0,1638.0,3657.0,860.0,109685.0,서울특별시 강남구
서울특별시,강남구,2012,564197.0,33.0,30.0,4903.0,1696.0,3721.0,879.0,106993.0,서울특별시 강남구
서울특별시,강남구,2013,563599.0,38.0,31.0,4551.0,1828.0,3591.0,884.0,104852.0,서울특별시 강남구
서울특별시,강남구,2014,578114.0,40.0,31.0,4654.0,1848.0,3560.0,899.0,105140.0,서울특별시 강남구
서울특별시,강남구,2015,576495.0,42.0,33.0,4595.0,1751.0,3380.0,852.0,102488.0,서울특별시 강남구
서울특별시,강남구,2016,567115.0,41.0,33.0,4122.0,1780.0,3032.0,867.0,99084.0,서울특별시 강남구
서울특별시,강남구,2017,556164.0,38.0,33.0,3456.0,1756.0,2677.0,805.0,95994.0,서울특별시 강남구
서울특별시,강남구,2018,542364.0,40.0,33.0,2940.0,1796.0,2519.0,758.0,93461.0,서울특별시 강남구
서울특별시,강남구,2019,545169.0,38.0,33.0,2749.0,1838.0,2338.0,772.0,93164.0,서울특별시 강남구
서울특별시,강남구,2020,539231.0,37.0,33.0,2356.0,1867.0,2046.0,706.0,91582.0,서울특별시 강남구
서울특별시,강남구,2021,533042.0,36.0,33.0,2204.0,1920.0,1680.0,737.0,90527.0,서울특별시 강남구
서울특별시,강남구,2022,529102.0,37.0,33.0,1996.0,2232.0,1666.0,671.0,88613.0,서울특별시 강남구
서울특별시,강남구,2023,525501.0,38.0,34.0,1811.0,2456.0,1544.0,685.0,86782.0,서울특별시 강남구
서울특별시,강남구,2024,522022.0,39.0,34.0,1643.0,2649.0,1423.0,648.0,84990.0,서울특별시 강남구
서울특별시,강남구,2025,518579.0,39.0,34.0,1490.0,2834.0,1310.0,643.0,83240.0,서울특별시 강남구
서울특별시,강남구,2026,515159.0,40.0,34.0,1351.0,3022.0,1206.0,619.0,81529.0,서울특별시 강남구
서울특별시,강남구,2027,511757.0,40.0,34.0,1225.0,3217.0,1110.0,608.0,79854.0,서울특별시 강남구
서울특별시,강남구,2028,508378.0,40.0,34.0,1111.0,3423.0,1022.0,589.0,78213.0,서울특별시 강남구
서울특별시,강남구,2029,505022.0,41.0,34.0,1008.0,3640.0,940.0,577.0,76606.0,서울특별시 강남구
서울특별시,강남구,2030,501690.0,41.0,34.0,914.0,3870.0,866.0,560.0,75033.0,서울특별시 강남구
서울특별시,강남구,2031,498399.0,41.0,34.0,829.0,4114.0,797.0,547.0,73492.0,서울특별시 강남구
서울특별시,강남구,2032,495118.0,42.0,34.0,752.0,4373.0,733.0,532.0,71983.0,서울특별시 강남구
서울특별시,강남구,2033,491853.0,42.0,34.0,682.0,4647.0,675.0,519.0,70505.0,서울특별시 강남구
서울특별시,강남구,2034,488609.0,42.0,34.0,618.0,4938.0,621.0,506.0,69058.0,서울특별시 강남구
서울특별시,강남구,2035,485386.0,43.0,34.0,561.0,5247.0,572.0,493.0,67640.0,서울특별시 강남구
서울특별시,강남구,2036,482185.0,43.0,34.0,508.0,5574.0,527.0,481.0,66252.0,서울특별시 강남구
서울특별시,강남구,2037,479005.0,44.0,34.0,461.0,5923.0,485.0,469.0,64892.0,서울특별시 강남구
서울특별시,강남구,2038,475846.0,44.0,34.0,418.0,6292.0,446.0,457.0,63560.0,서울특별시 강남구
