행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
서울특별시,종로구,2010,170599.76923851957,17.002253733686622,14.00108448266665,1107.247780438331,852.0694270405282,1011.1623666433204,396.04564928550553,29164,141431.485707976,서울특별시 종로구
서울특별시,중구,2010,132848.00528017624,13.00269036099677,12.001300487910452,1170.241000217104,671.0889757946768,1049.1589447676122,378.0475413175396,19628,113214.66494229987,서울특별시 중구
서울특별시,용산구,2010,244868.3912106409,19.00216202507463,15.00104215804785,2312.1389755884306,1086.0465501718445,1784.0941162148613,528.0338542067955,37318,207546.62690592158,서울특별시 용산구
서울특별시,성동구,2010,309102.12411839276,31.000900761595275,20.000486116735633,2886.072164689079,1226.0377399191402,2306.0361662176556,672.0211435452728,51562,257537.87568229955,서울특별시 성동구
서울특별시,광진구,2010,375469.0110953676,41.99991563260074,22.00046766145243,3366.0685849321644,1290.0351564997102,2672.0281748790653,811.0108291736998,67422,308045.4717128771,서울특별시 광진구
서울특별시,동대문구,2010,366788.5670670623,36.000404762771815,21.000404404524076,2880.074300434588,1741.9795989708002,2302.036666702065,906.9944288047236,60098,306689.28615938016,서울특별시 동대문구
서울특별시,중랑구,2010,427451.80306249287,33.00076959508252,22.00030663892159,3570.0055841338517,1836.972799850802,2693.993008030344,1149.970407822637,75870,351581.9154553839,서울특별시 중랑구
서울특별시,성북구,2010,488920.79682994075,54.99829563682994,28.999511957191746,4408.90048493178,2017.9499798270888,3211.930598256936,986.9853792199636,84496,404426.2354836166,서울특별시 성북구
서울특별시,강북구,2010,346527.2058022999,23.002096158160207,14.00134201806621,2801.099312666401,1636.0050770900884,2142.0576212625706,882.0031447780874,58175,288350.0096225213,서울특별시 강북구
서울특별시,도봉구,2010,368304.0966080999,29.001726767366076,23.00052817276943,3158.070251289243,1550.021634540474,2110.063639235407,852.0086799539752,70786,297516.8449960358,서울특별시 도봉구
서울특별시,노원구,2010,611207.5430611005,70.99673896417852,41.99825799647456,5297.81837454393,2586.8992271507577,3510.8996524845534,1189.968857458314,131935,479278.50803586404,서울특별시 노원구
서울특별시,은평구,2010,488099.11102252326,44.99953691735778,28.999625256641085,4094.9495455710303,2106.9439545343016,3008.9606796176995,1102.9748417208689,88442,399658.62770455575,서울특별시 은평구
서울특별시,서대문구,2010,324547.8797496061,26.001418332621874,18.000725894029035,2713.09111554037,1397.0167221813942,1995.0672204898815,660.0202609701533,55987,268559.1411388224,서울특별시 서대문구
서울특별시,마포구,2010,391866.398457324,32.00103941172368,21.00053567363356,3823.994544170889,1476.012684106171,3113.9620759908153,772.0123429496625,63925,327940.0779648974,서울특별시 마포구
서울특별시,양천구,2010,499992.54056066694,47.99956843989297,28.999780989951464,3678.0361639428697,1699.9916647946795,2553.0395920288574,980.9941429714715,113428,386568.06605401926,서울특별시 양천구
서울특별시,강서구,2010,574111.3507556056,46.99985094036479,35.999140391474235,5719.8178188318725,2329.9280040823032,4246.856523284107,1260.966423170195,105485,468628.76526349364,서울특별시 강서구
서울특별시,구로구,2010,423734.80698337924,32.00118748006032,23.000348902911053,4769.909229586118,1606.996930191143,3471.9351947834584,922.9975868687831,70612,353121.90296201786,서울특별시 구로구
서울특별시,금천구,2010,245212.57049140296,17.002850196572755,18.00092168443177,2002.2067426620813,1022.056788783302,1705.1232748983164,687.0229251715115,42806,202402.70092520313,서울특별시 금천구
서울특별시,영등포구,2010,406834.035437157,42.000067787098395,23.00035904299868,4287.9606451428,1639.9962607858183,3282.9553891597234,917.9987131216005,65287,341545.5484226786,서울특별시 영등포구
서울특별시,동작구,2010,402709.16179394006,31.001033294385334,20.000568957691776,3845.9958257657318,1489.0076929008883,2998.980304673322,696.0192241690244,65825,336883.1330544909,서울특별시 동작구
서울특별시,관악구,2010,531420.7320757821,37.00044532542841,22.000373893213975,4737.904184036884,1988.9531431140483,4364.836189887079,1085.9782227541868,77938,453482.8319251788,서울특별시 관악구
서울특별시,서초구,2010,434719.87282905576,23.002043833450937,22.000504968924936,4402.963661781364,1274.0359834337883,3003.996314902816,719.0214485452861,83618,351101.94479394605,서울특별시 서초구
서울특별시,강남구,2010,570079.6373141364,33.00087367897391,29.99960171577618,4835.9076318245,1640.995077800755,3635.9222501859053,975.992579730094,113377,456706.1014156815,서울특별시 강남구
서울특별시,송파구,2010,685252.4946017485,46.999433447019,36.99888239000166,6749.716410822915,2205.9380726562645,4817.806138028665,1233.9666906399361,133701,551556.9156084274,서울특별시 송파구
서울특별시,강동구,2010,491865.35030569293,37.00047818911246,25.000177812852595,4645.943800413515,1756.9867961567534,3472.950328516582,998.9913101573111,93125,398741.4067326971,서울특별시 강동구
부산광역시,중구,2010,49458.0010204645,2.002058170299189,5.001263226984961,355.1205713874932,380.0834293799201,293.0900204701273,146.03269492780356,6794,42660.89237936619,부산광역시 중구
부산광역시,서구,2010,126045.98217016748,12.000763305999088,11.000483734758262,631.0850617060498,885.016830612698,667.0416312135774,321.0099151822839,20179,105865.60951270332,부산광역시 서구
